,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
2025,,,,,Conf. games:,Conf. games:,16,70.3,3.0,3.6,121.9,17.8,57.9,61.1,2.0,5.8,7.7,11.6,0.0,2.2,18.4,26-28,.929,13-38,.342,50-114,.439,,,,,,,,
2026,,,,,Top 100 quality games:,Top 100:,7,54.3,-0.5,-1.8,78.1,16.9,37.8,40.5,0.7,3.6,5.9,18.3,0.0,3.1,8.9,4-4,1.000,2-12,.167,10-33,.303,,,,,,,,
2027,,,,,Top 50 quality games:,Top 50:,3,39.2,2.8,8.9,129.8,17.1,77.3,81.4,0.0,6.3,12.3,22.7,0.0,2.6,36.4,4-4,1.000,1-1,1.000,5-10,.500,,,,,,,,
2028,2008,Jr,6-3,Jordan Brooks,Idaho,WAC,27,70.4,1.8,-0.8,91.2,31.5,44.5,50.1,8.1,17.8,37.3,28.2,0.9,3.5,60.7,105-159,.660,115-246,.467,1-16,.063,,,,,,,,
2029,,,,,Conf. games:,Conf. games:,15,70.0,2.5,-1.0,95.1,34.0,44.0,51.3,7.8,20.3,41.3,27.0,0.7,2.8,71.1,78-113,.690,70-151,.464,0-8,.000,,,,,,,,
2030,,,,,Top 100 quality games:,Top 100:,7,70.7,0.6,-3.1,78.5,29.8,44.5,45.6,6.1,7.7,35.5,30.8,1.6,3.6,45.3,14-29,.483,27-62,.435,1-2,.500,,,,,,,,
2031,,,,,Top 50 quality games:,Top 50:,3,66.7,2.3,1.0,90.0,29.6,58.7,57.7,8.2,3.7,44.0,33.4,1.5,3.8,43.5,5-10,.500,12-22,.545,1-1,1.000,,,,,,,,
2032,2008,Sr,6-7,Michael Crowell,Idaho,WAC,27,82.1,1.7,-1.3,107.6,15.7,56.4,58.5,4.5,14.8,9.3,20.8,0.7,1.0,18.1,32-41,.780,39-94,.415,59-132,.447,,,,,,,,
2033,,,,,Conf. games:,Conf. games:,15,84.8,2.6,-0.3,117.7,14.6,59.3,60.8,4.5,14.1,10.9,16.8,0.4,1.3,14.1,15-19,.789,26-56,.464,36-79,.456,,,,,,,,
2034,,,,,Top 100 quality games:,Top 100:,6,67.1,0.6,-3.1,91.3,16.5,44.2,46.0,2.7,12.5,12.4,17.1,0.6,1.0,9.6,4-5,.800,8-21,.381,10-31,.323,,,,,,,,
2035,,,,,Top 50 quality games:,Top 50:,3,66.7,-2.1,-9.0,61.0,15.7,34.4,38.3,1.4,16.7,5.9,34.0,1.5,0.0,12.5,2-2,1.000,1-7,.143,3-9,.333,,,,,,,,
2036,2008,Sr,6-10,Darin Nagle,Idaho,WAC,26,55.9,0.9,0.3,100.6,17.5,51.8,52.1,3.9,17.1,10.9,16.7,6.8,1.3,34.3,29-57,.509,53-89,.596,22-77,.286,,,,,,,,
2037,,,,,Conf. games:,Conf. games:,14,50.6,1.1,-0.7,101.8,19.3,53.1,54.7,4.5,15.7,10.6,19.5,5.9,1.5,30.2,18-29,.621,33-55,.600,12-41,.293,,,,,,,,
2038,,,,,Top 100 quality games:,Top 100:,7,63.2,0.2,-1.2,85.2,18.8,45.0,44.9,4.0,16.4,12.2,19.4,4.8,1.7,24.0,5-12,.417,12-29,.414,7-21,.333,,,,,,,,
2039,,,,,Top 50 quality games:,Top 50:,3,65.0,0.1,-0.5,85.7,13.9,41.7,39.6,2.8,11.4,12.9,11.2,3.0,2.4,11.1,0-2,.000,3-10,.300,3-8,.375,,,,,,,,
2040,2008,Sr,6-7,Clyde Johnson,Idaho,WAC,27,54.2,0.7,-0.8,99.3,17.0,48.8,49.6,6.7,11.3,9.0,16.6,3.7,2.3,21.2,19-35,.543,49-105,.467,21-60,.350,,,,,,,,
2041,,,,,Conf. games:,Conf. games:,16,61.7,1.1,-0.9,103.6,17.1,53.1,53.3,6.0,10.5,9.2,17.2,3.5,1.9,16.8,10-19,.526,39-76,.513,14-37,.378,,,,,,,,
2042,,,,,Top 100 quality games:,Top 100:,6,45.7,1.1,-1.3,106.1,14.0,55.0,54.1,7.1,10.8,11.1,16.4,3.3,0.9,3.3,0-1,.000,6-19,.316,7-11,.636,,,,,,,,
2043,,,,,Top 50 quality games:,Top 50:,2,22.5,-0.1,-6.7,90.8,8.9,37.5,33.5,0.0,16.5,16.9,0.0,0.0,0.0,25.0,0-1,.000,0-3,.000,1-1,1.000,,,,,,,,
2044,2008,Jr,6-8,Mike Kale,Idaho,WAC,28,47.0,-0.3,-8.7,83.0,18.1,48.1,47.4,8.1,10.5,4.6,25.8,0.9,1.1,30.2,16-39,.410,62-129,.481,0-0,.000,,,,,,,,
2045,,,,,Conf. games:,Conf. games:,16,47.7,-0.7,-9.9,78.6,17.6,44.4,43.9,9.2,10.7,2.0,25.9,1.0,1.3,36.1,10-26,.385,32-72,.444,0-0,.000,,,,,,,,
2046,,,,,Top 100 quality games:,Top 100:,7,44.6,0.0,-8.4,84.4,17.8,50.0,49.1,6.5,5.5,0.0,21.1,0.8,0.0,46.7,6-14,.429,15-30,.500,0-0,.000,,,,,,,,
2047,,,,,Top 50 quality games:,Top 50:,3,50.0,1.5,-5.7,95.7,21.4,50.0,51.4,9.1,7.4,0.0,14.2,0.0,0.0,25.0,3-5,.600,10-20,.500,0-0,.000,,,,,,,,
2048,2008,Sr,6-5,Logan Kinghorn,Idaho St.,BSky,28,57.3,0.4,-3.5,91.1,20.1,42.6,50.5,9.6,18.4,7.2,25.9,1.0,2.1,48.3,58-72,.806,50-119,.420,9-30,.300,,,,,,,,
2049,,,,,Conf. games:,Conf. games:,16,61.7,1.1,-1.9,102.9,18.7,48.2,55.7,10.1,19.8,6.7,23.7,1.6,1.6,51.8,36-44,.818,29-70,.414,8-15,.533,,,,,,,,
2050,,,,,Top 100 quality games:,Top 100:,6,44.3,-2.3,-14.8,49.3,22.5,28.8,33.6,7.3,14.0,3.6,42.8,0.0,0.5,30.8,5-8,.625,6-18,.333,1-8,.125,,,,,,,,
2051,,,,,Top 50 quality games:,Top 50:,3,32.5,-2.6,-15.4,36.5,23.4,22.7,27.1,4.8,15.9,0.0,46.0,0.0,1.2,36.4,2-4,.500,1-8,.125,1-3,.333,,,,,,,,
2052,2008,Sr,6-4,Cory O'Brien,Idaho St.,BSky,29,24.7,0.0,-7.1,91.1,16.7,38.9,46.8,3.6,11.2,15.3,22.8,0.9,0.4,51.9,21-28,.750,18-37,.486,2-17,.118,,,,,,,,
2053,,,,,Conf. games:,Conf. games:,16,21.4,0.1,-7.8,93.8,18.1,39.6,50.7,2.9,14.2,15.1,26.1,1.8,0.0,83.3,15-20,.750,8-19,.421,1-5,.200,,,,,,,,
2054,,,,,Top 100 quality games:,Top 100:,7,32.9,-0.0,-6.4,81.7,17.5,43.3,47.9,5.6,14.6,17.4,31.2,0.0,0.7,53.3,5-8,.625,5-11,.455,1-4,.250,,,,,,,,
2055,,,,,Top 50 quality games:,Top 50:,4,33.1,-0.0,-6.1,78.4,17.4,50.0,50.5,2.4,13.0,18.0,33.7,0.0,1.2,44.4,2-4,.500,3-5,.600,1-4,.250,,,,,,,,
2056,2008,Fr,6-7,Steve Anderson,Idaho St.,BSky,9,3.4,-0.7,-9.4,44.9,15.3,0.0,14.6,6.6,12.5,14.4,31.7,3.2,1.6,150.0,2-6,.333,0-4,.000,0-0,.000,,,,,,,,
2057,,,,,Conf. games:,Conf. games:,4,1.7,-0.4,3.5,50.2,11.9,0.0,0.0,0.0,11.2,33.3,0.0,11.3,5.9,200.0,0-2,.000,0-1,.000,0-0,.000,,,,,,,,
2058,,,,,Top 100 quality games:,Top 100:,4,5.4,-0.8,-3.7,24.9,16.1,0.0,0.0,8.6,26.8,13.2,26.0,9.2,4.2,100.0,0-2,.000,0-2,.000,0-0,.000,,,,,,,,
2059,,,,,Top 50 quality games:,Top 50:,2,4.4,-0.7,-16.1,23.4,17.3,0.0,0.0,17.9,19.7,0.0,51.2,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,,,,,
2060,2008,Jr,5-10,Scooter Maye,Idaho St.,BSky,5,5.0,-1.9,-7.1,45.3,8.2,0.0,0.0,0.0,8.5,22.8,53.3,0.0,3.3,0.0,0-0,.000,0-0,.000,0-3,.000,,,,,,,,
2061,,,,,Top 100 quality games:,Top 100:,1,3.2,2.9,-0.2,189.9,7.0,0.0,0.0,0.0,14.9,88.3,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
2062,,,,,Top 50 quality games:,Top 50:,1,5.6,2.7,-0.2,185.4,6.9,0.0,0.0,0.0,15.3,90.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,2008,Sr,6-7,Jermaine Dailey,Illinois Chicago,Horz,32,53.4,1.6,2.3,114.2,13.8,63.3,63.4,10.5,15.5,2.4,19.3,4.8,1.7,44.2,32-53,.604,76-120,.633,0-0,.000,,,,,,,,
2065,,,,,Conf. games:,Conf. games:,19,51.9,1.5,2.4,114.3,13.7,61.8,62.9,9.0,18.4,2.6,17.9,3.7,2.0,52.9,23-36,.639,42-68,.618,0-0,.000,,,,,,,,
2066,,,,,Top 100 quality games:,Top 100:,12,54.6,1.5,2.5,109.3,13.9,60.9,58.5,11.2,14.0,1.7,17.0,4.6,0.9,47.8,10-22,.455,28-46,.609,0-0,.000,,,,,,,,
2067,,,,,Top 50 quality games:,Top 50:,4,63.8,4.4,7.6,135.1,14.7,76.5,72.9,15.4,17.4,6.2,13.8,6.7,1.3,52.9,5-9,.556,13-17,.765,0-0,.000,,,,,,,,
2068,2008,Sr,6-4,Robert Bush,Illinois Chicago,Horz,28,52.3,1.1,-0.5,99.1,18.1,45.4,48.7,4.2,10.8,9.1,15.5,0.7,1.4,21.1,32-41,.780,34-95,.358,36-99,.364,,,,,,,,
2069,,,,,Conf. games:,Conf. games:,19,60.8,0.8,-1.5,92.9,19.5,43.2,46.5,4.6,11.6,9.6,17.4,0.7,1.6,20.7,22-29,.759,20-64,.313,27-76,.355,,,,,,,,
2070,,,,,Top 100 quality games:,Top 100:,10,56.5,1.5,1.2,99.8,17.8,46.1,50.2,4.6,11.8,6.7,16.7,0.4,0.9,18.2,13-14,.929,13-38,.342,15-39,.385,,,,,,,,
2071,,,,,Top 50 quality games:,Top 50:,4,62.5,-0.8,-4.3,72.4,17.6,25.0,33.5,5.6,11.9,5.1,19.5,0.0,0.7,25.0,6-6,1.000,3-11,.273,2-13,.154,,,,,,,,
2072,2008,Sr,6-2,Karl White Jr.,Illinois Chicago,Horz,30,48.1,1.1,-1.6,92.9,24.1,48.7,50.9,3.1,7.7,16.6,22.1,1.1,2.5,38.1,45-75,.600,81-165,.491,10-32,.313,,,,,,,,
2073,,,,,Conf. games:,Conf. games:,19,54.5,1.3,-1.2,95.2,24.9,49.2,52.5,3.4,6.5,18.3,21.6,1.1,2.5,44.4,38-59,.644,58-112,.518,5-21,.238,,,,,,,,
2074,,,,,Top 100 quality games:,Top 100:,11,41.7,-1.3,-7.0,61.9,19.1,27.5,29.9,2.3,8.9,12.5,24.2,0.0,1.5,31.4,7-16,.438,11-43,.256,2-8,.250,,,,,,,,
2075,,,,,Top 50 quality games:,Top 50:,4,43.1,-1.6,-7.5,53.8,20.9,22.2,23.7,3.2,10.7,22.5,28.5,0.0,3.0,11.1,1-2,.500,4-16,.250,0-2,.000,,,,,,,,
2076,2008,Jr,6-4,Ebenezer Noonoo,Illinois Chicago,Horz,5,1.3,-0.5,-0.3,42.1,19.5,16.7,16.7,0.0,6.8,11.0,18.4,6.7,10.8,0.0,0-0,.000,1-5,.200,0-1,.000,,,,,,,,
2077,,,,,Conf. games:,Conf. games:,3,0.8,-0.4,-0.7,23.0,23.1,0.0,0.0,0.0,0.0,28.1,0.0,0.0,10.2,0.0,0-0,.000,0-2,.000,0-1,.000,,,,,,,,
2078,,,,,Top 100 quality games:,Top 100:,2,1.0,-0.8,21.2,0.0,0.0,0.0,0.0,0.0,23.7,0.0,0.0,0.0,12.3,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
2079,,,,,Top 50 quality games:,Top 50:,2,3.1,-0.8,21.2,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0,13.6,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
2080,2008,Sr,6-10,Shaun Pruitt,Illinois,B10,34,64.5,3.1,5.6,104.8,25.8,57.2,57.7,14.0,18.6,7.5,19.5,2.7,1.1,62.8,101-179,.564,163-285,.572,0-0,.000,,,,,,,,
2081,,,,,Conf. games:,Conf. games:,17,61.6,3.0,4.3,102.9,25.3,63.9,63.7,12.1,16.7,7.1,25.4,2.0,0.9,75.6,54-90,.600,76-119,.639,0-0,.000,,,,,,,,
2082,,,,,Top 100 quality games:,Top 100:,22,63.5,3.0,5.2,100.9,25.1,59.9,59.0,11.9,19.2,6.8,21.8,3.1,1.1,62.7,59-111,.532,106-177,.599,0-0,.000,,,,,,,,
2083,,,,,Top 50 quality games:,Top 50:,15,63.0,3.5,5.2,103.1,25.5,60.2,58.5,13.7,19.3,5.9,19.2,2.6,0.6,60.2,40-80,.500,80-133,.602,0-0,.000,,,,,,,,
2084,2008,Sr,6-8,Brian Randle,Illinois,B10,33,58.8,2.1,3.0,99.5,23.0,47.6,50.3,9.7,16.5,12.8,18.4,2.3,1.6,44.1,67-112,.598,109-215,.507,8-39,.205,,,,,,,,
2085,,,,,Conf. games:,Conf. games:,16,56.8,1.7,1.4,93.2,22.9,43.0,46.6,10.5,18.1,14.6,20.3,2.8,1.2,48.7,33-56,.589,45-97,.464,3-18,.167,,,,,,,,
2086,,,,,Top 100 quality games:,Top 100:,22,62.1,1.9,2.3,94.3,22.3,43.2,47.0,8.7,18.5,12.5,17.9,2.5,1.5,49.4,50-83,.602,68-144,.472,3-24,.125,,,,,,,,
2087,,,,,Top 50 quality games:,Top 50:,16,66.1,1.8,0.7,90.7,22.8,41.2,45.5,7.2,16.5,14.0,19.3,2.2,1.3,47.7,38-62,.613,49-107,.458,3-23,.130,,,,,,,,
2088,2008,Jr,6-7,Rodney Alexander,Illinois,B10,31,29.8,1.0,3.5,97.9,21.2,43.3,48.1,10.8,14.8,5.7,17.7,1.2,1.7,38.1,34-48,.708,38-69,.551,11-57,.193,,,,,,,,
2089,,,,,Conf. games:,Conf. games:,17,29.6,0.8,2.6,93.8,21.2,39.7,44.6,12.0,12.2,6.3,16.9,1.2,1.8,36.5,16-23,.696,19-36,.528,4-27,.148,,,,,,,,
2090,,,,,Top 100 quality games:,Top 100:,20,29.6,1.1,4.6,96.9,21.7,41.4,45.5,11.3,16.2,8.2,14.6,1.3,1.8,36.8,21-32,.656,21-45,.467,10-42,.238,,,,,,,,
2091,,,,,Top 50 quality games:,Top 50:,15,29.2,1.2,5.0,97.6,22.1,38.7,44.2,14.5,15.2,9.1,14.5,1.2,2.3,35.5,16-22,.727,15-35,.429,6-27,.222,,,,,,,,
2092,2008,Jr,6-5,Steve Holdren,Illinois,B10,14,6.8,0.1,-0.3,94.4,12.7,34.2,38.1,1.2,12.5,14.0,10.3,0.0,1.3,36.8,4-7,.571,2-4,.500,3-15,.200,,,,,,,,
2093,,,,,Conf. games:,Conf. games:,6,3.8,-0.0,-0.7,89.2,13.1,50.0,46.3,0.0,8.9,7.5,17.5,0.0,0.0,16.7,0-1,.000,0-2,.000,2-4,.500,,,,,,,,
2094,,,,,Top 100 quality games:,Top 100:,8,3.9,-0.2,-1.6,75.1,12.9,31.3,29.5,0.0,17.4,16.4,13.2,0.0,0.0,12.5,0-1,.000,1-3,.333,1-5,.200,,,,,,,,
2095,,,,,Top 50 quality games:,Top 50:,5,3.9,-0.0,0.5,83.3,13.0,35.7,33.4,0.0,15.4,7.9,0.0,0.0,0.0,14.3,0-1,.000,1-3,.333,1-4,.250,,,,,,,,
2096,2008,Sr,6-2,Chris Hicks,Illinois,B10,11,1.1,-0.0,-2.7,65.2,36.8,33.3,35.2,0.0,0.0,0.0,23.0,0.0,4.3,22.2,1-2,.500,0-0,.000,2-9,.222,,,,,,,,
2097,,,,,Conf. games:,Conf. games:,6,1.2,-0.0,-11.0,64.3,37.1,30.0,33.6,0.0,0.0,0.0,19.3,0.0,0.0,40.0,1-2,.500,0-0,.000,1-5,.200,,,,,,,,
2098,,,,,Top 100 quality games:,Top 100:,7,1.0,0.0,11.1,74.3,36.2,60.0,60.0,0.0,0.0,0.0,38.7,0.0,7.1,0.0,0-0,.000,0-0,.000,2-5,.400,,,,,,,,
2099,,,,,Top 50 quality games:,Top 50:,4,0.8,0.0,15.5,71.2,36.6,50.0,50.0,0.0,0.0,0.0,33.7,0.0,12.5,0.0,0-0,.000,0-0,.000,1-3,.333,,,,,,,,
2100,2008,Sr,6-7,Anthony Slack,Illinois St.,MVC,32,58.4,2.0,5.4,102.8,22.0,65.9,63.3,12.2,22.3,8.4,25.7,7.1,2.4,69.3,65-124,.524,118-179,.659,0-0,.000,,,,,,,,
2101,,,,,Conf. games:,Conf. games:,16,58.2,2.8,6.5,109.5,21.3,71.1,67.0,12.0,23.6,9.9,24.5,4.8,2.3,72.2,34-65,.523,64-90,.711,0-0,.000,,,,,,,,
2102,,,,,Top 100 quality games:,Top 100:,14,63.2,2.5,6.0,104.0,21.7,65.4,62.0,14.4,22.1,8.8,24.8,5.3,2.5,83.3,33-65,.508,51-78,.654,0-0,.000,,,,,,,,
2103,,,,,Top 50 quality games:,Top 50:,5,75.0,3.0,8.8,109.6,18.7,67.7,62.5,5.9,20.2,6.3,15.7,6.1,3.4,93.5,14-29,.483,21-31,.677,0-0,.000,,,,,,,,
2104,2008,Sr,6-0,Dom Johnson,Illinois St.,MVC,29,64.0,1.9,1.0,105.5,17.1,52.8,55.4,2.1,8.5,22.4,22.6,0.7,1.0,18.5,29-36,.806,46-91,.505,38-104,.365,,,,,,,,
2105,,,,,Conf. games:,Conf. games:,14,61.8,2.8,2.5,109.9,18.3,57.7,59.2,2.3,8.7,21.0,22.1,0.6,1.0,17.3,14-19,.737,26-54,.481,25-56,.446,,,,,,,,
2106,,,,,Top 100 quality games:,Top 100:,13,64.5,2.7,2.0,107.8,19.0,56.3,58.2,3.1,8.1,25.3,24.3,0.6,0.8,15.6,12-15,.800,27-50,.540,18-46,.391,,,,,,,,
2107,,,,,Top 50 quality games:,Top 50:,4,54.0,2.7,0.7,104.4,23.0,56.5,58.4,2.3,5.4,35.2,25.3,2.1,0.6,16.1,4-5,.800,10-16,.625,5-15,.333,,,,,,,,
2108,2008,Sr,6-11,Levi Dyer,Illinois St.,MVC,34,48.6,1.5,3.2,108.9,17.6,52.9,54.8,2.8,12.2,11.5,13.6,2.0,1.4,18.7,25-35,.714,21-63,.333,52-124,.419,,,,,,,,
2109,,,,,Conf. games:,Conf. games:,18,42.1,1.1,1.7,106.0,16.2,50.0,51.8,3.4,12.7,10.7,14.4,2.2,1.3,26.0,12-19,.632,11-30,.367,17-43,.395,,,,,,,,
2110,,,,,Top 100 quality games:,Top 100:,15,43.2,1.1,1.2,100.7,17.9,45.7,47.9,2.8,12.6,5.6,11.0,2.4,0.7,14.6,9-12,.750,9-29,.310,19-53,.358,,,,,,,,
2111,,,,,Top 50 quality games:,Top 50:,5,38.5,0.8,0.4,97.2,17.9,45.5,48.1,3.3,12.1,8.3,13.7,3.0,0.8,18.2,3-4,.750,1-9,.111,6-13,.462,,,,,,,,
2112,2008,Sr,5-8,Boo Richardson,Illinois St.,MVC,34,75.9,1.5,2.9,102.1,16.5,49.7,51.8,1.9,6.6,24.6,22.6,0.0,3.3,36.0,43-71,.606,62-125,.496,24-72,.333,,,,,,,,
2113,,,,,Conf. games:,Conf. games:,18,77.9,1.6,2.5,98.7,18.3,46.9,50.4,2.3,6.2,23.8,24.5,0.0,3.6,38.6,29-44,.659,34-76,.447,13-38,.342,,,,,,,,
2114,,,,,Top 100 quality games:,Top 100:,15,77.3,1.4,1.6,96.0,17.9,47.8,51.1,2.6,5.5,22.7,26.9,0.0,3.0,35.5,22-33,.667,28-59,.475,11-34,.324,,,,,,,,
2115,,,,,Top 50 quality games:,Top 50:,5,69.5,-2.4,-8.4,58.9,17.4,28.6,34.3,2.7,4.2,15.3,41.6,0.0,1.8,38.1,5-8,.625,6-16,.375,0-5,.000,,,,,,,,
2116,2008,Jr,6-7,Mike Vandello,Illinois St.,MVC,11,6.0,0.5,-3.8,100.8,20.4,30.6,42.2,13.9,11.8,16.5,15.3,1.5,0.0,66.7,9-12,.750,4-15,.267,1-3,.333,,,,,,,,
2117,,,,,Conf. games:,Conf. games:,3,2.1,0.8,0.2,149.5,9.5,50.0,50.0,8.6,16.1,25.7,0.0,0.0,0.0,0.0,0-0,.000,1-1,1.000,0-1,.000,,,,,,,,
2118,,,,,Top 100 quality games:,Top 100:,5,5.5,0.3,-2.8,98.8,16.3,33.3,38.0,7.4,14.7,23.0,11.9,0.0,0.0,66.7,2-4,.500,2-4,.500,0-2,.000,,,,,,,,
2119,,,,,Top 50 quality games:,Top 50:,2,4.5,-0.1,-1.5,73.1,19.2,0.0,16.9,0.0,0.0,39.7,0.0,0.0,0.0,100.0,1-2,.500,0-1,.000,0-1,.000,,,,,,,,
2120,2008,Sr,6-9,D.J. White,Indiana,B10,33,82.8,5.4,9.6,120.7,23.3,60.6,63.2,11.3,24.0,5.2,14.5,5.4,1.4,57.7,142-206,.689,215-354,.607,1-3,.333,,,,,,,,
2121,,,,,Conf. games:,Conf. games:,18,87.1,6.1,8.9,120.1,23.7,59.6,62.3,12.1,23.4,5.4,13.8,4.1,1.3,54.4,77-111,.694,120-202,.594,1-2,.500,,,,,,,,
2122,,,,,Top 100 quality games:,Top 100:,21,86.0,5.4,9.3,115.0,23.0,56.4,59.2,11.2,24.4,5.1,14.5,5.3,1.6,48.9,78-115,.678,131-234,.560,1-1,1.000,,,,,,,,
2123,,,,,Top 50 quality games:,Top 50:,13,86.6,5.7,7.9,115.2,22.6,56.3,58.4,10.6,23.0,5.9,13.1,4.6,1.3,39.1,39-59,.661,85-151,.563,0-0,.000,,,,,,,,
2124,2008,Fr,6-3,Eric Gordon,Indiana,B10,32,83.1,5.4,7.2,110.7,29.7,51.5,60.1,2.6,8.0,15.2,20.7,2.0,2.3,65.2,231-277,.834,114-217,.525,70-208,.337,,,,,,,,
2125,,,,,Conf. games:,Conf. games:,18,87.9,5.8,6.7,109.2,30.2,51.3,60.0,2.8,8.2,16.2,21.2,1.8,1.8,62.9,128-151,.848,66-120,.550,38-120,.317,,,,,,,,
2126,,,,,Top 100 quality games:,Top 100:,20,84.7,4.8,4.0,99.2,31.7,45.9,54.8,3.3,7.2,14.7,23.2,1.8,1.9,61.7,141-174,.810,80-161,.497,33-121,.273,,,,,,,,
2127,,,,,Top 50 quality games:,Top 50:,13,88.7,4.8,4.2,98.9,30.4,43.2,52.9,3.9,6.9,14.7,21.7,1.6,2.5,58.5,86-103,.835,46-103,.447,20-73,.274,,,,,,,,
2128,2008,Sr,6-8,Lance Stemler,Indiana,B10,33,50.9,1.9,2.9,124.0,10.2,51.6,53.3,5.7,11.0,5.6,6.9,1.1,2.3,13.2,13-17,.765,23-40,.575,29-89,.326,,,,,,,,
2129,,,,,Conf. games:,Conf. games:,18,48.7,1.5,0.8,119.0,8.8,48.2,49.3,5.8,11.7,5.2,5.9,1.7,1.2,10.7,4-6,.667,9-12,.750,12-44,.273,,,,,,,,
2130,,,,,Top 100 quality games:,Top 100:,21,49.7,2.1,3.1,123.7,9.7,51.3,53.9,4.8,8.9,6.0,7.4,1.8,1.6,10.7,8-8,1.000,13-20,.650,17-55,.309,,,,,,,,
2131,,,,,Top 50 quality games:,Top 50:,13,47.7,2.1,2.6,122.0,10.6,51.0,51.9,4.8,8.8,6.2,4.6,2.1,1.0,3.8,2-2,1.000,7-12,.583,13-40,.325,,,,,,,,
2132,2008,Jr,6-5,Jamarcus Ellis,Indiana,B10,32,73.3,1.5,3.4,98.6,16.9,44.8,49.4,7.0,19.1,20.1,27.2,2.3,2.9,34.0,48-65,.738,63-134,.470,15-57,.263,,,,,,,,
2133,,,,,Conf. games:,Conf. games:,17,72.2,2.0,4.3,100.9,16.6,43.3,48.5,7.8,17.8,19.1,23.7,1.6,3.6,31.7,26-33,.788,36-74,.486,6-30,.200,,,,,,,,
2134,,,,,Top 100 quality games:,Top 100:,20,72.0,1.5,3.5,95.5,16.2,42.2,46.6,6.8,18.1,14.9,23.4,1.8,2.7,29.7,28-38,.737,36-88,.409,12-40,.300,,,,,,,,
2135,,,,,Top 50 quality games:,Top 50:,13,77.5,0.9,2.6,89.6,15.9,40.8,43.6,6.8,19.5,12.8,24.6,2.1,2.5,17.2,11-15,.733,22-56,.393,9-31,.290,,,,,,,,
2136,2008,Jr,6-8,DeAndre Thomas,Indiana,B10,32,24.6,0.4,-3.5,90.1,22.9,46.8,47.5,9.1,11.4,10.3,23.7,1.0,2.4,18.9,11-21,.524,52-111,.468,0-0,.000,,,,,,,,
2137,,,,,Conf. games:,Conf. games:,17,16.7,0.1,-4.4,81.4,20.7,47.1,47.5,4.2,16.5,10.6,29.1,0.0,2.5,17.6,3-6,.500,16-34,.471,0-0,.000,,,,,,,,
2138,,,,,Top 100 quality games:,Top 100:,20,21.8,0.3,-3.5,82.6,22.9,43.8,43.4,9.6,14.0,8.8,24.4,0.6,3.0,9.4,2-6,.333,28-64,.438,0-0,.000,,,,,,,,
2139,,,,,Top 50 quality games:,Top 50:,12,20.2,0.2,-7.4,77.7,23.8,41.7,42.5,9.1,15.6,10.4,29.2,0.0,2.3,2.8,1-1,1.000,15-36,.417,0-0,.000,,,,,,,,
2140,2008,Sr,6-6,Mike White,Indiana,B10,22,21.5,0.2,-1.3,92.6,14.1,39.5,46.0,12.2,10.3,5.5,26.5,0.8,2.5,55.8,16-24,.667,17-43,.395,0-0,.000,,,,,,,,
2141,,,,,Conf. games:,Conf. games:,12,15.2,-0.9,-3.2,59.7,13.2,35.7,32.4,8.1,15.1,6.5,41.6,1.1,3.3,21.4,0-3,.000,5-14,.357,0-0,.000,,,,,,,,
2142,,,,,Top 100 quality games:,Top 100:,15,20.5,-0.5,-2.6,75.1,13.1,38.1,41.5,11.6,9.9,4.3,37.2,0.6,2.1,42.9,5-9,.556,8-21,.381,0-0,.000,,,,,,,,
2143,,,,,Top 50 quality games:,Top 50:,9,15.3,-0.9,-5.1,59.0,12.0,60.0,60.0,10.5,9.6,4.5,63.5,1.3,2.3,0.0,0-0,.000,3-5,.600,0-0,.000,,,,,,,,
2144,2008,Sr,6-0,Adam Ahlfeld,Indiana,B10,11,1.3,0.1,-1.8,117.7,11.4,0.0,78.9,14.7,12.9,0.0,30.5,0.0,0.0,0.0,3-4,.750,0-0,.000,0-0,.000,,,,,,,,
2145,,,,,Conf. games:,Conf. games:,4,0.5,-0.3,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
2146,,,,,Top 100 quality games:,Top 100:,5,0.6,-0.2,-12.6,40.3,15.1,0.0,0.0,23.8,0.0,0.0,80.8,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
2147,,,,,Top 50 quality games:,Top 50:,2,0.4,-0.1,-28.5,41.5,38.4,0.0,0.0,60.9,0.0,0.0,80.7,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
2148,2008,Sr,6-2,A.J. Ratliff,Indiana,B10,9,7.6,-0.6,-4.8,73.2,13.8,25.9,26.8,1.2,11.9,11.8,12.7,2.2,1.2,7.4,1-2,.500,1-3,.333,4-24,.167,,,,,,,,
