,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
4399,,,,,Top 50 quality games:,Top 50:,2,11.7,2.4,3.1,200.3,8.4,100.0,100.0,8.0,20.4,0.0,0.0,0.0,0.0,0.0,0-0,.000,3-3,1.000,0-0,.000,,,,
4400,2010,So,6-1,Troy Alexander,Santa Clara,WCC,29,19.4,-0.6,-5.0,67.6,14.6,45.5,47.8,1.5,6.5,17.5,45.0,0.0,3.7,100.0,11-22,.500,7-15,.467,2-7,.286,,,,
4401,,,,,Conf. games:,Conf. games:,13,13.9,0.3,3.3,111.0,12.9,54.5,54.3,4.9,10.2,22.6,19.4,0.0,5.9,36.4,2-4,.500,3-7,.429,2-4,.500,,,,
4402,,,,,Top 100 quality games:,Top 100:,8,18.4,-0.6,-5.4,62.3,13.8,70.0,63.9,3.8,8.6,14.3,59.8,0.0,3.1,20.0,0-1,.000,2-4,.500,1-1,1.000,,,,
4403,,,,,Top 50 quality games:,Top 50:,4,20.6,-1.5,-9.9,31.9,16.5,33.3,28.8,3.1,7.3,13.1,66.2,0.0,3.7,33.3,0-1,.000,1-3,.333,0-0,.000,,,,
4404,2010,So,5-10,Tracy Rankins,Savannah St.,ind,22,81.8,1.1,-3.1,92.2,23.4,41.9,46.6,3.1,6.9,9.5,17.0,0.0,1.5,29.0,56-73,.767,59-144,.410,31-108,.287,,,,
4405,,,,,Conf. games:,Conf. games:,4,84.2,-1.2,-7.3,78.4,20.9,37.0,38.7,1.9,4.4,9.1,17.0,0.0,0.4,26.1,6-12,.500,8-24,.333,6-22,.273,,,,
4406,,,,,Top 100 quality games:,Top 100:,3,69.2,-1.5,-6.9,65.3,19.0,26.8,28.9,2.6,6.5,9.5,15.7,0.0,1.5,10.7,2-3,.667,6-18,.333,1-10,.100,,,,
4407,,,,,Top 50 quality games:,Top 50:,2,68.8,-0.8,-4.2,68.3,21.8,31.0,33.4,1.9,7.3,0.0,15.6,0.0,2.3,14.3,2-3,.667,5-15,.333,1-6,.167,,,,
4408,2010,Sr,6-3,Patrick Hardy,Savannah St.,ind,20,66.3,1.0,0.4,101.2,16.4,56.1,56.6,2.6,10.3,18.5,24.6,0.8,2.7,25.2,18-31,.581,24-47,.511,30-76,.395,,,,
4409,,,,,Conf. games:,Conf. games:,4,84.2,1.1,1.8,103.5,17.8,62.9,63.0,0.9,8.7,12.9,25.1,3.1,1.8,48.4,9-15,.600,6-11,.545,9-20,.450,,,,
4410,,,,,Top 100 quality games:,Top 100:,3,62.5,4.4,5.5,141.2,13.0,60.0,63.3,4.2,10.8,28.6,6.4,0.0,0.8,33.3,4-5,.800,3-5,.600,4-10,.400,,,,
4411,,,,,Top 50 quality games:,Top 50:,2,71.3,5.7,7.8,139.8,15.1,61.5,65.0,5.4,9.4,31.1,7.3,0.0,1.1,38.5,4-5,.800,2-4,.500,4-9,.444,,,,
4412,2010,Fr,6-2,Darius Baugh,Savannah St.,ind,9,20.7,-0.4,-6.3,76.4,22.6,37.9,38.6,6.2,10.3,8.1,21.7,0.0,1.8,4.5,2-3,.667,10-39,.256,10-27,.370,,,,
4413,,,,,Top 100 quality games:,Top 100:,2,34.2,2.8,10.4,104.7,31.2,66.0,64.8,7.8,9.9,16.3,19.4,0.0,3.0,4.0,0-1,.000,6-14,.429,7-11,.636,,,,
4414,,,,,Top 50 quality games:,Top 50:,1,23.8,2.1,7.6,107.3,20.6,62.5,62.5,0.0,7.0,0.0,16.0,0.0,3.3,0.0,0-0,.000,2-6,.333,2-2,1.000,,,,
4415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4416,2010,Sr,6-10,Glen Izevbigie,Savannah St.,ind,22,23.1,-0.5,-9.4,75.1,14.6,48.3,46.4,8.6,8.5,3.3,32.3,4.6,0.0,55.2,6-16,.375,14-29,.483,0-0,.000,,,,
4417,,,,,Conf. games:,Conf. games:,4,14.5,-0.4,-10.7,75.2,13.4,33.3,50.6,5.4,10.1,0.0,38.6,4.6,0.0,66.7,2-2,1.000,1-3,.333,0-0,.000,,,,
4418,,,,,Top 100 quality games:,Top 100:,3,22.5,-1.3,-15.9,46.0,11.6,25.0,25.0,7.9,5.0,0.0,39.7,0.0,0.0,0.0,0-0,.000,1-4,.250,0-0,.000,,,,
4419,,,,,Top 50 quality games:,Top 50:,2,22.5,-1.2,-16.4,45.7,14.8,33.3,33.3,5.7,7.4,0.0,47.0,0.0,0.0,0.0,0-0,.000,1-3,.333,0-0,.000,,,,
4420,2010,Fr,5-10,Andrew Anderson,Savannah St.,ind,20,18.8,-0.7,-8.7,65.2,16.9,29.7,32.4,3.8,6.5,6.6,22.8,0.7,1.9,35.1,6-13,.462,8-23,.348,2-14,.143,,,,
4421,,,,,Conf. games:,Conf. games:,3,7.3,-0.1,-3.5,79.0,28.6,40.0,42.0,10.7,0.0,0.0,18.0,9.1,5.2,40.0,1-2,.500,2-4,.500,0-1,.000,,,,
4422,,,,,Top 100 quality games:,Top 100:,2,11.7,-0.1,-2.1,67.6,26.4,50.0,38.5,15.2,9.6,36.1,33.5,0.0,4.4,200.0,1-4,.250,1-1,1.000,0-1,.000,,,,
4423,,,,,Top 50 quality games:,Top 50:,2,17.5,-0.2,-2.1,65.8,26.5,50.0,38.5,14.7,9.5,45.2,33.7,0.0,4.5,200.0,1-4,.250,1-1,1.000,0-1,.000,,,,
4424,2010,Jr,6-7,Rod Mitchell,Savannah St.,ind,22,30.3,-1.0,-8.0,63.0,17.6,44.9,44.5,5.1,13.0,6.9,42.1,3.5,3.4,16.3,3-8,.375,22-47,.468,0-2,.000,,,,
4425,,,,,Conf. games:,Conf. games:,4,30.9,-1.7,-5.4,52.6,15.8,37.5,39.1,0.0,23.8,9.0,46.1,10.7,2.4,25.0,1-2,.500,3-8,.375,0-0,.000,,,,
4426,,,,,Top 100 quality games:,Top 100:,3,41.7,-1.7,-5.9,53.4,17.2,33.3,35.2,4.2,10.8,9.8,43.3,2.4,3.7,22.2,1-2,.500,3-8,.375,0-1,.000,,,,
4427,,,,,Top 50 quality games:,Top 50:,2,35.0,-1.4,-6.4,51.1,21.0,33.3,36.0,7.3,9.5,0.0,42.5,0.0,4.5,33.3,1-2,.500,2-5,.400,0-1,.000,,,,
4428,2010,So,6-3,Marius Chawa,Savannah St.,ind,20,29.4,-1.2,-9.2,64.8,14.9,35.9,36.1,5.8,13.4,2.5,28.2,0.4,2.2,37.0,6-17,.353,15-39,.385,1-7,.143,,,,
4429,,,,,Conf. games:,Conf. games:,4,40.6,-2.6,-8.7,46.6,13.1,20.0,23.3,3.8,9.1,3.2,28.2,0.0,3.7,60.0,2-6,.333,2-10,.200,0-0,.000,,,,
4430,,,,,Top 100 quality games:,Top 100:,2,20.8,-2.1,-14.4,35.0,19.9,10.0,10.0,8.5,5.4,9.4,12.4,0.0,2.5,0.0,0-0,.000,1-8,.125,0-2,.000,,,,
4431,,,,,Top 50 quality games:,Top 50:,1,20.0,-4.0,-12.3,10.8,18.6,0.0,0.0,12.8,0.0,0.0,0.0,0.0,3.9,0.0,0-0,.000,0-5,.000,0-2,.000,,,,
4432,2010,Sr,6-4,Devin Stowers,Savannah St.,ind,13,4.7,0.2,-5.7,107.5,15.6,25.0,58.4,23.9,3.2,4.8,29.3,0.0,1.5,150.0,6-6,1.000,1-4,.250,0-0,.000,,,,
4433,,,,,Conf. games:,Conf. games:,3,6.7,1.0,6.8,173.3,21.3,0.0,69.0,70.3,11.0,18.3,0.0,0.0,0.0,400.0,4-4,1.000,0-1,.000,0-0,.000,,,,
4434,,,,,Top 100 quality games:,Top 100:,3,10.8,-0.6,-9.6,46.0,16.3,50.0,50.0,0.0,0.0,0.0,58.5,0.0,4.8,0.0,0-0,.000,1-2,.500,0-0,.000,,,,
4435,,,,,Top 50 quality games:,Top 50:,2,8.8,-0.1,-3.9,75.2,14.3,100.0,100.0,0.0,0.0,0.0,62.4,0.0,0.0,0.0,0-0,.000,1-1,1.000,0-0,.000,,,,
4436,2010,Jr,6-10,Charles Garcia,Seattle,ind,31,64.7,2.2,0.1,95.6,34.6,49.0,53.2,9.7,25.0,8.4,22.0,2.9,0.9,75.8,187-304,.615,177-354,.500,13-47,.277,,,,
4437,,,,,Conf. games:,Conf. games:,1,57.5,-1.5,-8.4,63.5,29.4,40.9,34.9,14.5,31.6,0.0,28.2,0.0,2.1,36.4,0-4,.000,3-10,.300,1-1,1.000,,,,
4438,,,,,Top 100 quality games:,Top 100:,4,74.4,4.6,3.4,97.5,39.9,51.4,55.6,7.6,23.7,11.8,20.4,2.3,0.4,84.3,37-59,.627,33-64,.516,2-6,.333,,,,
4439,,,,,Top 50 quality games:,Top 50:,2,65.0,1.6,-1.6,80.3,36.2,31.0,45.4,7.1,23.8,5.1,22.2,1.7,0.8,93.1,20-27,.741,9-27,.333,0-2,.000,,,,
4440,2010,Sr,6-1,Chris Gweth,Seattle,ind,31,64.3,1.4,0.8,101.0,21.1,44.0,49.4,5.1,13.7,15.5,19.3,0.5,2.6,31.6,77-95,.811,77-187,.412,37-114,.325,,,,
4441,,,,,Conf. games:,Conf. games:,1,57.5,-2.2,-0.8,73.1,9.6,30.0,30.0,3.6,26.4,6.4,21.5,0.0,4.2,0.0,0-0,.000,0-3,.000,1-2,.500,,,,
4442,,,,,Top 100 quality games:,Top 100:,4,53.8,-0.4,-2.5,79.9,15.7,27.3,36.7,4.2,10.9,15.7,20.5,0.0,2.2,50.0,8-11,.727,3-13,.231,2-9,.222,,,,
4443,,,,,Top 50 quality games:,Top 50:,2,47.5,-1.3,-3.3,60.7,17.9,17.9,28.1,0.0,11.9,10.6,12.3,0.0,2.2,57.1,5-8,.625,1-8,.125,1-6,.167,,,,
4444,2010,Sr,6-5,Mike Boxley,Seattle,ind,30,62.4,0.2,-1.2,97.5,14.0,53.1,55.2,5.4,7.5,8.7,28.2,1.3,2.6,20.5,26-36,.722,56-100,.560,25-76,.329,,,,
4445,,,,,Conf. games:,Conf. games:,1,70.0,-1.8,-12.3,67.2,23.5,36.4,36.4,11.9,8.7,12.3,36.2,0.0,0.0,0.0,0-0,.000,4-9,.444,0-2,.000,,,,
4446,,,,,Top 100 quality games:,Top 100:,4,68.8,0.7,0.3,101.4,10.0,62.5,67.0,3.3,11.8,8.0,33.6,0.8,2.1,25.0,4-4,1.000,7-9,.778,2-7,.286,,,,
4447,,,,,Top 50 quality games:,Top 50:,2,70.0,-0.0,-1.1,89.9,10.6,54.2,54.2,5.3,12.1,8.1,28.1,0.0,0.8,0.0,0-0,.000,5-7,.714,1-5,.200,,,,
4448,2010,Sr,5-10,Taylor Olson,Seattle,ind,26,24.1,0.2,-0.5,100.3,14.2,44.7,50.9,1.6,7.2,10.1,22.1,0.0,2.8,32.0,21-24,.875,8-23,.348,17-52,.327,,,,
4449,,,,,Conf. games:,Conf. games:,1,30.0,-1.1,15.2,73.8,9.8,0.0,51.3,0.0,10.1,0.0,40.6,0.0,16.0,200.0,2-2,1.000,0-0,.000,0-1,.000,,,,
4450,,,,,Top 100 quality games:,Top 100:,3,28.8,-0.7,-2.0,69.8,17.1,58.3,58.3,0.0,7.7,4.0,47.0,0.0,4.1,0.0,0-0,.000,1-4,.250,4-8,.500,,,,
4451,,,,,Top 50 quality games:,Top 50:,2,41.3,-0.0,0.3,81.9,16.4,87.5,87.5,0.0,10.2,7.6,54.0,0.0,2.5,0.0,0-0,.000,1-3,.333,4-5,.800,,,,
4452,2010,Jr,5-11,Peter Harris,Seattle,ind,18,16.1,-0.2,-3.5,94.4,11.0,53.3,54.6,3.9,8.6,9.3,31.4,0.5,2.0,40.0,7-12,.583,4-12,.333,8-18,.444,,,,
4453,,,,,Conf. games:,Conf. games:,1,17.5,-0.6,-5.7,67.4,16.4,50.0,50.0,0.0,0.0,0.0,41.5,0.0,6.9,0.0,0-0,.000,1-1,1.000,0-1,.000,,,,
4454,,,,,Top 100 quality games:,Top 100:,1,8.1,1.2,-1.9,103.7,18.2,75.0,60.6,0.0,0.0,15.5,19.5,0.0,0.0,50.0,0-2,.000,0-2,.000,2-2,1.000,,,,
4455,,,,,Top 50 quality games:,Top 50:,1,16.3,0.9,-1.9,99.6,16.5,75.0,60.6,0.0,0.0,19.4,19.6,0.0,0.0,50.0,0-2,.000,0-2,.000,2-2,1.000,,,,
4456,2010,Jr,6-0,Drew Harris,Seattle,ind,13,8.5,-1.3,-2.9,51.1,5.8,20.0,22.8,0.9,7.6,4.1,32.2,0.0,4.2,20.0,1-2,.500,2-7,.286,0-3,.000,,,,
4457,,,,,Top 100 quality games:,Top 100:,1,8.1,-4.0,-9.4,0.0,7.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.6,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
4458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4459,,,,,DUNKS,At the rim,Other 2-PT, 3-Pt Jumpers,,,,,,,,,,,,,,,,,,,,,,,
4460,2010,Jr,6-4,Ricky Berry,Seattle,ind,7,7.0,0.5,-1.5,103.6,14.3,33.9,38.4,5.6,5.3,5.6,0.0,0.0,1.2,19.4,5-6,.833,3-10,.300,5-21,.238,,,,
4461,,,,,Top 100 quality games:,Top 100:,2,20.0,-0.3,-5.4,80.5,14.5,22.7,31.0,2.8,3.7,5.3,0.0,0.0,0.0,36.4,3-4,.750,1-3,.333,1-8,.125,,,,
4462,,,,,Top 50 quality games:,Top 50:,1,16.3,-1.7,-14.8,41.3,24.6,0.0,15.2,0.0,8.7,14.0,0.0,0.0,0.0,50.0,3-4,.750,0-2,.000,0-6,.000,,,,
4463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464,2010,Sr,6-0,Eugene Harvey,Seton Hall,BE,30,60.1,2.3,3.1,108.9,19.2,54.5,59.3,2.8,6.5,29.4,26.4,0.2,3.1,47.7,64-84,.762,81-147,.551,10-29,.345,,,,
4465,,,,,Conf. games:,Conf. games:,16,52.5,2.0,1.7,106.5,18.1,53.4,59.1,2.4,7.0,28.0,27.6,0.5,2.3,54.1,31-40,.775,32-61,.525,5-13,.385,,,,
4466,,,,,Top 100 quality games:,Top 100:,19,59.8,2.5,2.1,107.2,18.5,51.8,57.6,2.4,6.3,26.5,24.1,0.2,2.2,55.5,46-61,.754,51-96,.531,4-14,.286,,,,
4467,,,,,Top 50 quality games:,Top 50:,13,55.0,2.7,3.4,107.0,20.1,50.6,56.7,2.1,7.6,30.1,23.1,0.3,2.8,50.6,32-41,.780,38-72,.528,2-9,.222,,,,
4468,2010,Jr,6-6,Robert Mitchell,Seton Hall,BE,31,49.8,1.9,1.4,108.8,19.7,45.6,51.6,7.0,12.0,6.9,13.6,3.6,1.2,32.6,61-71,.859,71-158,.449,19-60,.317,,,,
4469,,,,,Conf. games:,Conf. games:,18,42.3,1.8,2.7,110.2,18.6,47.5,53.2,5.7,10.5,3.5,12.1,3.7,1.5,26.7,25-27,.926,30-66,.455,12-35,.343,,,,
4470,,,,,Top 100 quality games:,Top 100:,20,46.2,1.7,2.0,105.2,18.5,42.1,49.8,6.2,11.6,4.4,13.3,3.6,1.4,35.5,39-43,.907,30-83,.361,14-38,.368,,,,
4471,,,,,Top 50 quality games:,Top 50:,15,51.4,1.9,1.9,107.5,16.7,44.6,50.3,5.7,11.9,4.1,11.0,3.8,0.9,26.1,22-24,.917,26-65,.400,10-27,.370,,,,
4472,2010,Sr,6-9,John Garcia,Seton Hall,BE,31,31.8,0.9,1.8,114.1,12.3,58.1,56.0,9.7,17.3,3.1,13.1,6.0,1.1,48.6,16-36,.444,43-74,.581,0-0,.000,,,,
4473,,,,,Conf. games:,Conf. games:,18,24.5,0.7,-2.0,115.6,9.4,52.2,50.6,7.5,10.7,4.5,6.9,4.8,0.3,60.9,6-14,.429,12-23,.522,0-0,.000,,,,
4474,,,,,Top 100 quality games:,Top 100:,21,28.7,1.1,0.3,119.0,11.5,58.1,56.6,7.5,13.6,2.8,8.1,5.1,0.7,48.8,10-21,.476,25-43,.581,0-0,.000,,,,
4475,,,,,Top 50 quality games:,Top 50:,15,25.5,0.6,0.6,110.1,10.6,52.2,50.7,7.0,11.6,2.2,7.0,5.7,1.1,69.6,7-16,.438,12-23,.522,0-0,.000,,,,
4476,2010,So,6-7,Matt Cajuste,Seton Hall,BE,9,2.2,-0.1,-8.6,89.6,11.1,40.0,36.2,7.1,21.5,0.0,0.0,3.2,0.0,80.0,1-4,.250,2-5,.400,0-0,.000,,,,
4477,,,,,Top 100 quality games:,Top 100:,2,0.3,-0.5,-5.7,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
4478,,,,,Top 50 quality games:,Top 50:,1,0.2,-0.3,10.3,0.0,0.0,0.0,0.0,0.0,121.8,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
4479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4480,2010,Sr,6-5,Walt Harris,Stephen F. Austin,Slnd,28,74.4,2.3,1.1,111.1,19.0,50.0,54.2,1.0,6.0,12.7,14.1,0.6,1.3,25.3,56-66,.848,60-157,.382,47-104,.452,,,,
4481,,,,,Conf. games:,Conf. games:,15,76.3,1.8,0.1,105.7,19.1,48.2,53.3,0.8,5.8,13.1,17.9,0.2,1.1,27.5,34-39,.872,25-81,.309,29-61,.475,,,,
4482,,,,,Top 100 quality games:,Top 100:,5,69.5,1.4,-0.5,95.5,19.7,45.7,49.1,0.0,7.6,9.6,11.6,0.0,0.9,12.8,6-6,1.000,11-26,.423,7-21,.333,,,,
4483,,,,,Top 50 quality games:,Top 50:,1,50.0,1.5,2.9,102.6,16.9,50.0,50.0,0.0,0.0,22.2,0.0,0.0,3.0,0.0,0-0,.000,2-4,.500,1-3,.333,,,,
4484,2010,So,4-0,Austin Falke,Stephen F. Austin,Slnd,18,10.3,0.3,-3.3,116.7,11.0,45.7,45.9,1.1,8.9,17.9,4.9,0.0,1.1,8.7,1-2,.500,6-13,.462,3-10,.300,,,,
4485,,,,,Conf. games:,Conf. games:,9,9.3,-0.4,-9.1,78.5,11.6,25.0,27.0,2.1,4.3,12.3,9.3,0.0,0.0,16.7,1-2,.500,0-6,.000,2-6,.333,,,,
4486,,,,,Top 100 quality games:,Top 100:,3,4.0,-0.6,-8.2,26.6,12.8,0.0,0.0,0.0,16.6,24.8,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-1,.000,,,,
4487,,,,,Top 50 quality games:,Top 50:,1,5.0,-0.6,15.4,0.0,0.0,0.0,0.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
4488,2010,Fr,6-10,Will Reinke,Stephen F. Austin,Slnd,26,28.8,0.2,-1.6,93.0,19.5,44.3,46.7,7.5,21.1,11.6,21.7,7.6,1.4,10.4,9-10,.900,41-95,.432,1-1,1.000,,,,
4489,,,,,Conf. games:,Conf. games:,16,31.5,0.6,3.0,108.1,15.8,54.2,56.1,5.0,23.6,15.4,20.1,8.3,1.6,8.3,4-4,1.000,26-48,.542,0-0,.000,,,,
4490,,,,,Top 100 quality games:,Top 100:,4,25.5,-0.1,-5.9,73.9,24.7,46.7,46.7,7.0,20.8,26.7,35.2,2.2,2.5,0.0,0-0,.000,7-15,.467,0-0,.000,,,,
4491,,,,,Top 50 quality games:,Top 50:,1,35.0,-2.6,-16.8,27.6,26.7,25.0,25.0,0.0,11.4,0.0,48.3,0.0,4.2,0.0,0-0,.000,1-4,.250,0-0,.000,,,,
4492,2010,Jr,6-5,Orren Tims,Stephen F. Austin,Slnd,27,35.8,0.1,-5.2,83.9,24.5,41.7,45.5,8.5,16.7,8.9,25.9,0.9,1.7,35.4,29-45,.644,53-114,.465,0-13,.000,,,,
4493,,,,,Conf. games:,Conf. games:,14,32.6,0.4,-3.9,88.5,27.1,43.1,48.9,13.2,17.3,9.7,27.3,1.1,2.2,44.6,21-29,.724,28-61,.459,0-4,.000,,,,
4494,,,,,Top 100 quality games:,Top 100:,5,41.5,-1.5,-7.9,55.9,19.7,28.0,29.7,1.4,12.8,2.9,19.4,0.0,1.5,16.0,2-4,.500,7-20,.350,0-5,.000,,,,
4495,,,,,Top 50 quality games:,Top 50:,1,75.0,-1.9,-6.8,60.9,20.6,33.3,35.2,3.8,16.0,0.0,19.5,0.0,2.0,22.2,1-2,.500,3-7,.429,0-2,.000,,,,
4496,2010,Sr,5-6,Eric Bell,Stephen F. Austin,Slnd,22,49.7,-0.6,-1.2,92.3,12.0,31.3,37.6,0.4,5.6,27.4,26.0,0.2,3.1,34.7,18-25,.720,9-38,.237,9-34,.265,,,,
4497,,,,,Conf. games:,Conf. games:,12,50.1,-1.3,-3.0,81.9,13.5,25.0,31.4,0.4,4.4,29.0,26.7,0.0,2.6,37.0,11-17,.647,7-28,.250,3-18,.167,,,,
4498,,,,,Top 100 quality games:,Top 100:,4,60.5,-2.7,-2.4,65.2,11.6,0.0,20.2,1.0,5.5,31.1,31.5,0.9,2.6,50.0,6-6,1.000,0-7,.000,0-5,.000,,,,
4499,,,,,Top 50 quality games:,Top 50:,1,70.0,-3.1,-6.0,52.8,15.3,0.0,25.3,0.0,5.7,47.6,42.3,0.0,2.1,66.7,2-2,1.000,0-1,.000,0-2,.000,,,,
4500,2010,Sr,6-8,Aaron Smith,Stephen F. Austin,Slnd,15,6.5,-0.1,-1.7,91.5,11.0,46.2,46.2,6.7,14.1,2.5,23.1,0.0,2.6,0.0,0-0,.000,3-7,.429,2-6,.333,,,,
4501,,,,,Conf. games:,Conf. games:,6,2.8,-0.4,-4.5,49.5,15.3,33.3,33.3,7.0,0.0,0.0,47.0,0.0,7.3,0.0,0-0,.000,1-2,.500,0-1,.000,,,,
4502,,,,,Top 100 quality games:,Top 100:,3,7.0,-0.3,-3.8,67.3,14.5,25.0,25.0,8.5,28.4,0.0,0.0,0.0,0.0,0.0,0-0,.000,1-2,.500,0-2,.000,,,,
4503,,,,,Top 50 quality games:,Top 50:,1,7.5,-0.9,-27.0,0.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-1,.000,,,,
4504,2010,Sr,6-5,Alex Franklin,Siena,MAAC,34,81.5,3.8,5.5,110.8,23.6,55.5,59.3,9.2,18.3,8.1,17.4,2.6,2.4,71.8,165-247,.668,191-344,.555,0-0,.000,,,,
4505,,,,,Conf. games:,Conf. games:,18,79.2,4.0,5.4,112.3,25.2,55.8,59.8,9.6,16.6,10.3,17.7,2.4,2.3,72.4,89-131,.679,101-181,.558,0-0,.000,,,,
4506,,,,,Top 100 quality games:,Top 100:,8,87.8,2.1,0.3,89.6,21.4,46.8,50.1,4.5,18.5,11.3,22.5,2.1,1.4,62.3,28-48,.583,36-77,.468,0-0,.000,,,,
4507,,,,,Top 50 quality games:,Top 50:,5,86.5,1.7,0.3,84.4,21.3,48.0,49.7,2.2,20.7,7.6,23.1,3.0,1.6,52.0,14-26,.538,24-50,.480,0-0,.000,,,,
4508,2010,Sr,6-6,Edwin Ubiles,Siena,MAAC,30,67.6,3.0,3.2,105.3,24.1,50.9,52.5,3.7,9.6,15.2,14.7,0.7,2.0,20.6,54-82,.659,159-325,.489,29-73,.397,,,,
4509,,,,,Conf. games:,Conf. games:,15,66.0,4.0,5.2,115.7,23.9,57.4,58.6,3.9,9.2,14.0,13.7,0.8,1.8,19.1,27-39,.692,84-162,.519,22-42,.524,,,,
4510,,,,,Top 100 quality games:,Top 100:,7,70.6,2.4,0.3,90.5,24.3,43.7,45.8,3.0,11.8,18.5,17.5,0.4,1.5,16.8,11-16,.688,37-83,.446,3-12,.250,,,,
4511,,,,,Top 50 quality games:,Top 50:,4,65.5,2.8,0.8,91.8,22.4,41.3,44.2,3.6,9.4,14.0,11.6,0.8,1.3,23.1,8-12,.667,20-44,.455,1-8,.125,,,,
4512,2010,Sr,6-0,Ronald Moore,Siena,MAAC,34,89.4,0.7,0.5,91.2,18.0,35.0,39.0,2.6,7.7,35.0,25.7,0.2,3.0,29.2,50-78,.641,68-189,.360,17-78,.218,,,,
4513,,,,,Conf. games:,Conf. games:,18,89.6,0.3,-1.2,89.7,17.2,30.3,34.9,2.2,8.3,32.7,25.0,0.3,2.4,22.6,23-31,.742,34-102,.333,5-35,.143,,,,
4514,,,,,Top 100 quality games:,Top 100:,8,95.3,0.2,0.7,77.6,19.4,30.4,34.1,3.5,7.9,28.0,22.9,0.3,3.7,35.4,15-28,.536,15-50,.300,6-29,.207,,,,
4515,,,,,Top 50 quality games:,Top 50:,5,93.0,0.6,1.9,76.1,22.0,28.2,32.1,4.0,7.3,36.2,19.4,0.0,4.3,40.0,11-22,.500,11-38,.289,3-17,.176,,,,
4516,2010,Sr,5-11,Just-in'Love Smith,Siena,MAAC,6,1.0,0.2,-3.5,104.5,24.2,50.0,54.5,0.0,15.9,13.3,16.8,0.0,0.0,60.0,2-3,.667,1-4,.250,1-1,1.000,,,,
4517,,,,,Conf. games:,Conf. games:,2,0.7,-0.6,-21.7,20.8,28.5,0.0,0.0,0.0,43.5,29.0,40.6,0.0,0.0,0.0,0-0,.000,0-2,.000,0-0,.000,,,,
4518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4519,,,,,DUNKS,At the rim,Other 2-PT, 3-Pt Jumpers,,,,,,,,,,,,,,,,,,,,,,,
4520,2010,Fr,5-11,Denzel Yard,Siena,MAAC,8,3.1,-0.1,-4.5,72.8,25.2,50.0,54.0,2.6,18.5,8.5,42.8,0.0,4.1,33.3,3-4,.750,3-7,.429,2-5,.400,,,,
4521,,,,,Top 100 quality games:,Top 100:,4,3.1,-0.2,-1.9,47.5,26.6,0.0,51.3,0.0,60.6,15.8,63.7,0.0,5.7,200.0,2-2,1.000,0-1,.000,0-0,.000,,,,
4522,,,,,Top 50 quality games:,Top 50:,3,4.5,-0.8,-8.3,10.0,24.3,0.0,0.0,0.0,68.6,18.7,77.8,0.0,6.3,0.0,0-0,.000,0-1,.000,0-0,.000,,,,
4523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4524,2010,Sr,6-7,Denykco Bowles,SIU Edwardsville,ind,26,56.5,0.7,-3.7,101.1,16.3,47.8,51.2,9.1,16.2,7.9,15.1,0.3,1.2,36.0,33-49,.673,41-92,.446,16-44,.364,,,,
4525,,,,,Top 100 quality games:,Top 100:,5,59.5,0.7,-6.5,91.5,15.5,43.8,48.6,9.7,12.9,12.5,25.3,0.0,0.0,33.3,6-8,.750,6-13,.462,3-11,.273,,,,
4526,,,,,Top 50 quality games:,Top 50:,2,48.8,2.5,-5.0,108.8,19.6,41.7,48.7,6.0,10.8,17.2,7.5,0.0,0.0,41.7,4-5,.800,2-5,.400,2-7,.286,,,,
4527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4528,2010,Sr,6-1,Aamir McCleary,SIU Edwardsville,ind,22,66.3,0.5,-4.1,83.4,27.1,39.2,44.0,1.9,12.7,36.7,23.5,0.0,2.2,26.0,51-65,.785,56-159,.352,28-91,.308,,,,
4529,,,,,Top 100 quality games:,Top 100:,5,69.5,1.3,-1.7,84.1,25.8,42.7,46.4,0.0,11.0,44.2,29.3,0.0,3.3,20.8,8-10,.800,10-30,.333,7-18,.389,,,,
4530,,,,,Top 50 quality games:,Top 50:,2,78.8,3.5,0.0,94.4,27.6,41.7,46.3,0.0,10.0,52.5,23.0,0.0,3.6,16.7,4-4,1.000,4-18,.222,4-6,.667,,,,
4531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
