,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
5254,,,,,Top 100 quality games:,Top 100:,2,2.0,-0.6,-8.0,0.0,9.9,0.0,0.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,,,,,
5255,,,,,Top 50 quality games:,Top 50:,2,2.5,-0.6,-8.0,0.0,10.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,,,,,
5256,2009,Fr,6-2,Lucas Reiff,USC Upstate,ASun,8,2.6,0.3,-1.1,131.8,8.3,50.0,50.0,7.2,7.0,13.2,0.0,0.0,0.0,0.0,0-0,.000,1-1,1.000,1-4,.250,,,,,,,,
5257,,,,,Conf. games:,Conf. games:,4,2.2,-0.1,-5.3,101.4,8.8,33.3,33.3,6.6,6.3,11.4,0.0,0.0,0.0,0.0,0-0,.000,1-1,1.000,0-2,.000,,,,,,,,
5258,,,,,Top 100 quality games:,Top 100:,1,1.5,-0.4,-8.1,48.9,16.8,0.0,0.0,0.0,0.0,61.2,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,,,,,
5259,,,,,Top 50 quality games:,Top 50:,1,1.9,-0.4,-8.1,46.5,16.8,0.0,0.0,0.0,0.0,65.8,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,,,,,
5260,2009,Sr,6-7,Anthony Vereen,UT Arlington,Slnd,27,74.7,5.1,5.7,127.3,24.9,59.4,65.2,7.9,17.9,14.4,12.3,0.6,1.4,66.1,149-187,.797,153-255,.600,10-28,.357,,,,,,,,
5261,,,,,Conf. games:,Conf. games:,16,77.1,5.5,5.9,129.5,24.3,60.9,66.2,7.6,16.0,14.6,11.4,0.5,1.2,71.8,95-122,.779,96-158,.608,5-12,.417,,,,,,,,
5262,,,,,Top 100 quality games:,Top 100:,2,72.5,7.9,9.6,134.4,30.6,59.4,63.9,7.8,17.5,12.5,3.3,0.0,1.0,31.3,9-10,.900,16-25,.640,2-7,.286,,,,,,,,
5263,,,,,Top 50 quality games:,Top 50:,2,72.5,7.9,9.6,134.4,30.6,59.4,63.9,7.8,17.5,12.5,3.3,0.0,1.0,31.3,9-10,.900,16-25,.640,2-7,.286,,,,,,,,
5264,2009,Jr,5-11,Roge'r Guignard,UT Arlington,Slnd,25,69.6,2.3,2.5,105.9,22.0,54.3,55.1,1.9,7.1,22.6,19.6,0.3,2.8,8.9,18-25,.720,55-107,.514,65-174,.374,,,,,,,,
5265,,,,,Conf. games:,Conf. games:,15,69.1,2.4,1.5,105.0,22.8,56.9,57.4,1.6,7.7,21.0,21.0,0.3,1.9,9.8,11-17,.647,33-66,.500,44-108,.407,,,,,,,,
5266,,,,,Top 100 quality games:,Top 100:,2,85.0,3.3,1.4,108.4,18.6,42.1,45.1,3.3,1.9,27.7,14.0,1.7,2.7,10.5,2-2,1.000,2-6,.333,4-13,.308,,,,,,,,
5267,,,,,Top 50 quality games:,Top 50:,2,85.0,3.3,1.4,108.4,18.6,42.1,45.1,3.3,1.9,27.7,14.0,1.7,2.7,10.5,2-2,1.000,2-6,.333,4-13,.308,,,,,,,,
5268,2009,So,5-10,Jeremy Smith,UT Arlington,Slnd,27,52.0,-1.2,-6.1,73.8,15.1,40.8,44.8,1.5,7.3,23.2,44.9,0.2,2.5,31.0,15-22,.682,23-56,.411,4-15,.267,,,,,,,,
5269,,,,,Conf. games:,Conf. games:,16,47.5,-0.6,-5.9,78.4,17.3,45.7,48.9,1.5,6.4,27.8,43.4,0.4,2.2,27.7,9-13,.692,17-37,.459,3-10,.300,,,,,,,,
5270,,,,,Top 100 quality games:,Top 100:,2,53.8,-3.0,-9.2,53.0,7.3,0.0,0.0,0.0,3.0,16.0,37.8,0.0,1.4,0.0,0-0,.000,0-3,.000,0-0,.000,,,,,,,,
5271,,,,,Top 50 quality games:,Top 50:,2,53.8,-3.0,-9.2,53.0,7.3,0.0,0.0,0.0,3.0,16.0,37.8,0.0,1.4,0.0,0-0,.000,0-3,.000,0-0,.000,,,,,,,,
5272,2009,Fr,6-9,Jordan Kinnear,UT Arlington,Slnd,9,1.9,-0.2,-17.6,60.6,16.9,25.0,30.3,11.3,16.0,0.0,31.8,0.0,0.0,50.0,1-2,.500,1-4,.250,0-0,.000,,,,,,,,
5273,,,,,Conf. games:,Conf. games:,4,1.7,-0.6,-24.1,18.6,16.6,0.0,0.0,10.6,18.9,0.0,30.3,0.0,0.0,0.0,0-0,.000,0-3,.000,0-0,.000,,,,,,,,
5274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5275,,,,,Date,,Opponent,Result,Mins,ORtg,Usage,eFG,TS%,OR%,DR%,AST%,TO%,Stl%,Blk%,Dunk,Rim,Mid,2Pt,3Pt,FT,Ast,TO,Stl,Blk,OR,DR,PF,GBPM,NET,Pts
5276,2009,Sr,6-4,Jeremy DeWalt,UT Arlington,Slnd,8,4.0,-0.3,-8.0,76.9,16.5,28.1,27.3,8.1,20.3,3.9,0.0,2.7,0.0,6.3,0-1,.000,3-8,.375,1-8,.125,,,,,,,,
5277,,,,,Conf. games:,Conf. games:,5,4.6,-0.1,-8.7,81.4,18.7,29.2,28.1,11.6,17.4,5.6,0.0,0.0,0.0,8.3,0-1,.000,2-6,.333,1-6,.167,,,,,,,,
5278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,,,,,2008,Jr,6-4,Jeremy DeWalt,UT Arlington,Slnd,11,2.1,-0.2,-11.6,59.8,22.8,42.9,35.6,10.2,30.2,0.0,30.5,0.0,0.0,42.9,0-3,.000,0-3,.000,2-4,.500,,,,
5280,2009,Sr,6-3,Lester Hudson,Tennessee Martin,OVC,30,90.6,6.3,9.3,115.3,35.5,51.7,56.0,6.5,18.3,27.3,15.0,1.7,3.3,24.7,144-164,.878,197-381,.517,98-284,.345,,,,,,,,
5281,,,,,Conf. games:,Conf. games:,18,91.0,5.5,8.6,112.1,35.6,50.0,54.0,6.5,20.1,27.9,15.6,1.7,4.0,23.3,81-95,.853,121-243,.498,55-164,.335,,,,,,,,
5282,,,,,Top 100 quality games:,Top 100:,3,93.3,5.0,4.5,97.0,33.7,47.9,50.1,3.1,15.3,37.4,18.2,0.0,2.8,8.6,6-6,1.000,14-25,.560,13-45,.289,,,,,,,,
5283,,,,,Top 50 quality games:,Top 50:,3,93.3,5.0,4.5,97.0,33.7,47.9,50.1,3.1,15.3,37.4,18.2,0.0,2.8,8.6,6-6,1.000,14-25,.560,13-45,.289,,,,,,,,
5284,2009,Sr,6-6,Olajide Hay,Tennessee Martin,OVC,24,53.5,2.9,1.7,130.7,14.8,66.9,69.8,9.2,11.4,4.7,15.5,2.8,1.6,71.8,66-89,.742,83-124,.669,0-0,.000,,,,,,,,
5285,,,,,Conf. games:,Conf. games:,16,61.9,3.2,2.3,133.9,15.1,65.2,68.4,9.4,12.9,5.8,12.5,3.7,1.1,79.8,52-71,.732,58-89,.652,0-0,.000,,,,,,,,
5286,,,,,Top 100 quality games:,Top 100:,1,23.3,1.2,-0.5,101.9,11.3,100.0,101.3,3.1,11.5,0.0,50.2,0.0,3.7,66.7,2-2,1.000,3-3,1.000,0-0,.000,,,,,,,,
5287,,,,,Top 50 quality games:,Top 50:,1,23.3,1.2,-0.5,101.9,11.3,100.0,101.3,3.1,11.5,0.0,50.2,0.0,3.7,66.7,2-2,1.000,3-3,1.000,0-0,.000,,,,,,,,
5288,2009,Sr,6-8,Djero Riedewald,Tennessee Martin,OVC,28,54.8,0.8,-3.1,112.2,10.9,51.0,52.7,9.8,10.6,2.5,14.2,1.8,1.0,46.1,27-47,.574,52-102,.510,0-0,.000,,,,,,,,
5289,,,,,Conf. games:,Conf. games:,17,56.1,1.3,-3.0,125.6,8.8,57.1,57.9,8.0,10.2,2.3,9.5,2.1,0.8,39.3,13-22,.591,32-56,.571,0-0,.000,,,,,,,,
5290,,,,,Top 100 quality games:,Top 100:,3,55.0,-0.9,-6.3,74.0,14.0,25.0,29.5,13.1,14.6,2.9,17.1,0.0,0.0,12.5,2-2,1.000,4-16,.250,0-0,.000,,,,,,,,
5291,,,,,Top 50 quality games:,Top 50:,3,55.0,-0.9,-6.3,74.0,14.0,25.0,29.5,13.1,14.6,2.9,17.1,0.0,0.0,12.5,2-2,1.000,4-16,.250,0-0,.000,,,,,,,,
5292,2009,Jr,6-9,Eric Massey,Tennessee Martin,OVC,30,32.6,0.1,-5.6,95.3,15.5,50.0,51.7,9.6,12.4,2.2,24.2,2.9,0.9,36.9,18-31,.581,42-84,.500,0-0,.000,,,,,,,,
5293,,,,,Conf. games:,Conf. games:,18,30.9,0.2,-5.2,100.8,15.6,54.2,57.1,9.6,13.0,2.3,25.8,3.3,1.0,35.4,12-17,.706,26-48,.542,0-0,.000,,,,,,,,
5294,,,,,Top 100 quality games:,Top 100:,3,41.7,0.3,-2.5,84.8,17.6,50.0,44.0,12.1,19.3,4.6,18.1,1.8,1.0,28.6,0-4,.000,7-14,.500,0-0,.000,,,,,,,,
5295,,,,,Top 50 quality games:,Top 50:,3,41.7,0.3,-2.5,84.8,17.6,50.0,44.0,12.1,19.3,4.6,18.1,1.8,1.0,28.6,0-4,.000,7-14,.500,0-0,.000,,,,,,,,
5296,2009,Fr,6-1,Ben Congiusta,Tennessee Martin,OVC,7,1.2,-0.1,-12.2,68.7,32.0,50.0,60.6,7.8,24.4,0.0,51.0,0.0,0.0,50.0,2-2,1.000,2-4,.500,0-0,.000,,,,,,,,
5297,,,,,Conf. games:,Conf. games:,5,1.4,-0.2,-19.1,55.7,40.3,33.3,50.6,10.8,33.5,0.0,56.1,0.0,0.0,66.7,2-2,1.000,1-3,.333,0-0,.000,,,,,,,,
5298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,,,,,Date,,Opponent,Result,Mins,ORtg,Usage,eFG,TS%,OR%,DR%,AST%,TO%,Stl%,Blk%,Dunk,Rim,Mid,2Pt,3Pt,FT,Ast,TO,Stl,Blk,OR,DR,PF,GBPM,NET,Pts
5300,2009,Jr,6-2,Joe Bailey,Tennessee Martin,OVC,9,1.1,-0.1,-15.2,63.7,35.6,35.7,31.4,8.4,26.2,14.5,24.6,0.0,0.0,28.6,0-2,.000,1-1,1.000,1-6,.167,,,,,,,,
5301,,,,,Conf. games:,Conf. games:,7,1.5,0.0,-10.3,78.9,33.1,41.7,36.0,9.8,20.3,17.3,15.5,0.0,0.0,33.3,0-2,.000,1-1,1.000,1-5,.200,,,,,,,,
5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,,,,,2008,So,6-2,Joe Bailey,Tennessee Martin,OVC,26,22.4,0.3,-3.4,103.0,15.9,53.7,55.1,1.9,8.4,6.7,20.3,0.0,1.0,8.6,6-7,.857,6-16,.375,25-65,.385,,,,
5304,2009,Sr,7-2,Luke Nevill,Utah,MWC,33,79.0,4.8,9.6,117.0,24.8,61.0,66.3,8.1,24.7,9.2,18.7,8.5,0.9,63.2,159-199,.799,192-315,.610,0-0,.000,,,,,,,,
5305,,,,,Conf. games:,Conf. games:,16,82.6,4.8,8.6,114.4,24.7,57.9,65.4,6.8,26.7,6.9,19.5,9.4,0.3,72.4,91-110,.827,88-152,.579,0-0,.000,,,,,,,,
5306,,,,,Top 100 quality games:,Top 100:,16,81.7,4.7,8.1,111.1,24.6,57.7,63.4,7.2,22.1,8.5,19.3,6.4,0.7,67.3,81-105,.771,90-156,.577,0-0,.000,,,,,,,,
5307,,,,,Top 50 quality games:,Top 50:,9,80.8,4.8,8.3,111.4,25.1,59.1,64.5,7.0,24.0,5.7,19.5,5.0,0.2,75.0,50-66,.758,52-88,.591,0-0,.000,,,,,,,,
5308,2009,Sr,6-8,Shaun Green,Utah,MWC,33,72.7,3.6,7.8,121.0,17.2,61.0,62.6,5.9,14.1,13.7,14.6,3.3,2.2,25.2,44-61,.721,38-55,.691,73-187,.390,,,,,,,,
5309,,,,,Conf. games:,Conf. games:,16,71.5,4.2,9.1,126.7,17.6,64.5,65.5,6.9,14.8,15.4,14.3,3.5,2.3,23.1,19-27,.704,20-28,.714,37-89,.416,,,,,,,,
5310,,,,,Top 100 quality games:,Top 100:,16,75.5,4.2,8.5,121.0,17.3,62.1,63.5,7.0,14.5,14.9,15.5,2.7,1.8,28.3,24-34,.706,22-31,.710,35-89,.393,,,,,,,,
5311,,,,,Top 50 quality games:,Top 50:,9,77.0,2.6,5.0,107.1,16.4,49.3,52.3,8.2,13.2,12.9,15.7,2.9,1.1,23.9,12-16,.750,9-15,.600,16-52,.308,,,,,,,,
5312,2009,Sr,6-3,Lawrence Borha,Utah,MWC,33,78.6,2.7,3.5,106.9,19.3,56.8,60.1,3.2,9.4,10.1,20.2,0.8,1.3,25.3,61-73,.836,60-116,.517,69-172,.401,,,,,,,,
5313,,,,,Conf. games:,Conf. games:,16,79.4,3.7,5.3,114.6,19.2,67.0,69.1,3.8,9.0,9.8,22.9,1.0,1.4,22.5,26-31,.839,34-58,.586,39-80,.487,,,,,,,,
5314,,,,,Top 100 quality games:,Top 100:,16,82.8,2.0,2.2,96.9,18.9,51.4,55.1,2.4,9.2,8.1,21.3,1.0,1.1,28.5,32-41,.780,29-59,.492,30-85,.353,,,,,,,,
5315,,,,,Top 50 quality games:,Top 50:,9,87.1,1.3,1.4,89.3,19.5,49.4,51.8,3.1,8.9,8.1,24.2,0.9,1.0,27.9,16-24,.667,17-33,.515,17-53,.321,,,,,,,,
5316,2009,Sr,6-0,Tyler Kepkay,Utah,MWC,33,75.3,1.8,0.5,100.0,18.8,49.3,54.2,1.1,8.2,7.2,17.5,0.0,1.0,30.1,71-84,.845,70-149,.470,45-130,.346,,,,,,,,
5317,,,,,Conf. games:,Conf. games:,16,75.5,2.7,1.3,107.0,19.2,50.3,55.6,1.4,7.6,7.8,13.7,0.0,0.8,29.9,38-43,.884,38-75,.507,23-69,.333,,,,,,,,
5318,,,,,Top 100 quality games:,Top 100:,16,75.0,1.9,1.3,99.2,18.0,48.1,53.4,0.3,7.9,6.3,15.8,0.0,1.0,30.4,35-41,.854,35-77,.455,20-58,.345,,,,,,,,
5319,,,,,Top 50 quality games:,Top 50:,9,74.2,2.5,2.7,103.4,18.4,48.1,53.7,0.0,7.6,8.0,13.3,0.0,0.9,35.9,23-28,.821,21-43,.488,11-35,.314,,,,,,,,
5320,2009,Sr,6-9,Gary Wilkinson,Utah St.,WAC,34,79.9,5.2,7.0,124.8,24.0,57.9,64.0,7.2,18.9,8.5,13.0,1.3,0.9,54.8,162-195,.831,197-337,.585,6-19,.316,,,,,,,,
5321,,,,,Conf. games:,Conf. games:,16,81.7,5.2,6.1,123.1,23.9,60.2,66.1,7.5,16.9,5.9,16.1,1.0,1.1,56.0,78-93,.839,94-156,.603,4-10,.400,,,,,,,,
5322,,,,,Top 100 quality games:,Top 100:,7,85.7,4.7,5.7,109.6,26.2,49.5,57.4,4.8,16.2,6.1,13.7,1.3,0.8,47.3,38-43,.884,45-85,.529,0-6,.000,,,,,,,,
5323,,,,,Top 50 quality games:,Top 50:,3,84.2,5.4,7.8,110.5,28.3,45.9,55.8,2.6,19.4,12.7,11.4,2.4,0.6,59.5,19-22,.864,17-33,.515,0-4,.000,,,,,,,,
5324,2009,Jr,6-3,Stavon Williams,Utah St.,WAC,34,45.4,1.6,2.4,114.9,16.7,56.2,58.4,1.3,7.1,14.0,17.4,0.7,1.7,15.4,21-25,.840,22-54,.407,46-108,.426,,,,,,,,
5325,,,,,Conf. games:,Conf. games:,16,47.6,1.5,2.0,116.1,14.7,53.7,57.6,0.9,6.2,14.0,17.4,1.4,1.7,20.6,13-14,.929,11-21,.524,17-47,.362,,,,,,,,
5326,,,,,Top 100 quality games:,Top 100:,7,42.5,-0.3,-1.3,84.0,13.6,43.5,48.2,0.0,10.9,7.8,26.7,0.9,1.6,17.4,4-4,1.000,1-6,.167,6-17,.353,,,,,,,,
5327,,,,,Top 50 quality games:,Top 50:,3,45.0,-2.0,-6.2,56.3,11.4,22.7,22.7,0.0,7.2,7.1,10.5,0.0,0.0,0.0,0-0,.000,1-5,.200,1-6,.167,,,,,,,,
5328,2009,Jr,6-5,Clint Lee,Utah St.,WAC,9,1.6,-0.0,-4.0,95.4,11.2,50.0,50.8,6.3,22.2,7.7,26.2,0.0,0.0,100.0,1-2,.500,1-2,.500,0-0,.000,,,,,,,,
5329,,,,,Conf. games:,Conf. games:,2,1.2,1.2,1.8,203.3,6.7,100.0,100.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,1-1,1.000,0-0,.000,,,,,,,,
5330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5331,,,,,Date,,Opponent,Result,Mins,ORtg,Usage,eFG,TS%,OR%,DR%,AST%,TO%,Stl%,Blk%,Dunk,Rim,Mid,2Pt,3Pt,FT,Ast,TO,Stl,Blk,OR,DR,PF,GBPM,NET,Pts
5332,2009,Sr,6-4,Ryan Toolson,Utah Valley,ind,26,91.4,5.7,7.0,118.7,30.5,52.7,61.0,1.7,10.9,20.4,14.7,0.8,1.6,46.5,175-187,.936,116-226,.513,64-176,.364,,,,,,,,
5333,,,,,Conf. games:,Conf. games:,10,93.6,5.6,6.4,119.6,29.9,52.9,61.4,1.5,12.1,23.0,14.0,0.8,1.3,48.7,70-75,.933,44-90,.489,25-64,.391,,,,,,,,
5334,,,,,Top 100 quality games:,Top 100:,2,91.3,6.4,5.3,112.6,35.5,54.1,60.9,1.7,8.6,27.0,14.5,0.0,0.0,32.4,12-12,1.000,11-24,.458,6-13,.462,,,,,,,,
5335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5336,2009,Sr,6-1,Josh Olsen,Utah Valley,ind,23,73.8,2.3,1.0,107.8,20.4,55.6,59.8,1.9,11.4,24.3,24.8,0.6,1.3,30.7,49-58,.845,54-108,.500,34-81,.420,,,,,,,,
5337,,,,,Conf. games:,Conf. games:,10,76.4,2.7,2.8,115.9,20.5,69.9,72.5,2.7,11.4,22.7,27.8,0.7,1.2,34.2,21-25,.840,21-36,.583,20-37,.541,,,,,,,,
5338,,,,,Top 100 quality games:,Top 100:,2,73.8,-0.2,-3.4,85.9,17.1,31.8,42.6,0.0,10.6,27.9,24.8,0.0,1.1,36.4,4-4,1.000,2-7,.286,1-4,.250,,,,,,,,
5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5340,2009,Sr,6-8,Brett Ravenberg,Utah Valley,ind,26,52.0,0.6,-2.4,111.6,10.6,54.7,55.0,8.5,13.9,5.0,16.3,2.6,0.7,29.3,12-22,.545,41-75,.547,0-0,.000,,,,,,,,
5341,,,,,Conf. games:,Conf. games:,10,52.4,-0.3,-2.9,101.3,9.3,45.5,48.7,5.8,15.2,5.8,18.5,3.4,0.9,54.5,7-12,.583,10-22,.455,0-0,.000,,,,,,,,
5342,,,,,Top 100 quality games:,Top 100:,2,31.3,-1.3,-14.4,56.3,17.3,33.3,33.3,5.1,0.0,0.0,29.0,4.8,0.0,0.0,0-0,.000,2-6,.333,0-0,.000,,,,,,,,
5343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,2009,Fr,6-8,Solomon Jensen,Utah Valley,ind,26,35.4,-0.1,-5.8,92.3,15.1,43.8,45.1,8.8,14.8,4.3,17.9,0.0,0.2,38.9,14-28,.500,27-66,.409,3-6,.500,,,,,,,,
5345,,,,,Conf. games:,Conf. games:,10,25.2,0.1,-5.3,99.6,14.9,46.0,44.6,9.4,13.4,3.8,8.0,0.0,0.0,16.0,1-4,.250,10-24,.417,1-1,1.000,,,,,,,,
5346,,,,,Top 100 quality games:,Top 100:,2,17.5,-0.3,-11.2,70.4,20.0,33.3,38.0,9.1,22.4,0.0,22.3,0.0,0.0,66.7,1-2,.500,1-3,.333,0-0,.000,,,,,,,,
5347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5348,2009,Fr,6-0,Shaun Curtis,Utah Valley,ind,18,7.5,-0.2,-9.0,70.5,22.6,38.9,51.1,1.7,11.6,20.8,46.1,0.0,1.6,155.6,9-14,.643,2-4,.500,1-5,.200,,,,,,,,
5349,,,,,Conf. games:,Conf. games:,7,5.5,0.0,-3.9,84.2,26.4,58.3,58.3,6.2,8.8,28.1,41.6,0.0,2.8,0.0,0-0,.000,2-3,.667,1-3,.333,,,,,,,,
5350,,,,,Top 100 quality games:,Top 100:,1,2.5,-0.4,-73.0,25.0,20.0,0.0,0.0,0.0,0.0,93.0,51.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,,,,,
5351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,2009,Sr,6-5,Stefon Jackson,UTEP,CUSA,37,89.4,5.5,5.8,111.5,30.7,45.2,54.2,4.8,11.8,12.9,10.5,0.3,1.6,56.7,312-374,.834,250-556,.450,32-104,.308,,,,,,,,
5353,,,,,Conf. games:,Conf. games:,16,90.2,5.0,5.5,106.0,31.2,43.2,53.1,2.3,10.6,13.2,11.0,0.5,2.0,56.3,138-161,.857,113-251,.450,7-35,.200,,,,,,,,
5354,,,,,Top 100 quality games:,Top 100:,17,92.6,5.1,3.7,103.2,30.1,39.7,49.7,3.9,11.7,9.4,11.5,0.2,1.5,55.1,143-172,.831,109-268,.407,10-44,.227,,,,,,,,
5355,,,,,Top 50 quality games:,Top 50:,6,92.5,4.5,2.0,97.4,29.1,31.4,46.4,3.1,9.8,6.5,13.1,0.5,1.5,58.8,57-60,.950,32-91,.352,0-11,.000,,,,,,,,
5356,2009,Jr,6-11,Kareem Cooper,UTEP,CUSA,21,25.8,1.0,-2.1,97.6,21.3,54.7,56.1,10.0,15.0,4.9,23.0,1.9,0.6,60.4,37-64,.578,52-97,.536,4-9,.444,,,,,,,,
5357,,,,,Conf. games:,Conf. games:,9,26.7,1.4,-1.2,99.1,23.6,52.7,54.0,9.7,13.7,2.7,16.4,2.5,0.3,64.3,20-36,.556,28-51,.549,1-5,.200,,,,,,,,
5358,,,,,Top 100 quality games:,Top 100:,9,25.5,1.5,-0.2,96.6,22.8,50.9,52.9,9.1,15.0,5.2,20.6,2.4,0.6,46.6,16-27,.593,28-55,.509,1-3,.333,,,,,,,,
5359,,,,,Top 50 quality games:,Top 50:,4,22.1,0.1,-5.1,78.3,20.6,46.7,50.4,1.9,25.0,0.0,30.9,2.1,0.0,40.0,4-6,.667,7-14,.500,0-1,.000,,,,,,,,
5360,2009,Sr,6-8,Tavaris Watts,UTEP,CUSA,24,33.2,0.6,-0.7,101.8,13.3,41.9,45.9,4.6,12.4,5.6,9.3,4.5,0.2,32.5,26-38,.684,28-61,.459,14-56,.250,,,,,,,,
5361,,,,,Conf. games:,Conf. games:,16,57.7,0.8,-1.0,100.6,14.1,41.8,46.2,4.2,13.0,5.3,7.4,2.3,0.2,37.4,23-34,.676,20-47,.426,12-44,.273,,,,,,,,
5362,,,,,Top 100 quality games:,Top 100:,10,30.9,1.4,1.6,106.4,13.8,47.2,49.9,4.7,16.2,5.5,11.2,3.0,0.3,28.3,10-15,.667,10-25,.400,10-28,.357,,,,,,,,
5363,,,,,Top 50 quality games:,Top 50:,4,36.7,3.6,7.2,126.4,15.6,58.3,60.1,5.6,17.8,7.9,8.2,3.8,0.6,37.5,6-9,.667,5-10,.500,6-14,.429,,,,,,,,
5364,2009,Sr,6-7,Emmanuel Jones,UT Rio Grande Valley,ind,22,73.4,2.6,1.0,103.6,27.4,55.8,58.0,10.3,24.7,8.6,17.3,3.2,1.2,40.7,72-109,.661,148-264,.561,1-4,.250,,,,,,,,
5365,,,,,Conf. games:,Conf. games:,9,76.1,2.6,1.3,109.9,25.6,66.5,67.4,9.9,22.8,8.7,22.3,3.7,1.3,52.1,33-49,.673,61-92,.663,1-2,.500,,,,,,,,
5366,,,,,Top 100 quality games:,Top 100:,4,62.5,2.3,0.8,92.0,28.2,50.0,52.4,8.4,24.1,2.8,20.9,0.0,1.5,28.8,10-15,.667,26-51,.510,0-1,.000,,,,,,,,
5367,,,,,Top 50 quality games:,Top 50:,1,37.5,4.3,4.7,108.2,29.9,75.0,73.0,8.7,9.9,0.0,27.4,0.0,2.1,41.7,3-5,.600,9-12,.750,0-0,.000,,,,,,,,
5368,2009,Sr,6-6,Julius Allgood,UT Rio Grande Valley,ind,23,26.4,-0.0,-8.4,89.2,18.7,50.8,53.2,7.1,16.3,8.4,26.1,0.5,0.5,22.6,10-14,.714,27-45,.600,3-17,.176,,,,,,,,
5369,,,,,Conf. games:,Conf. games:,9,30.6,0.5,-7.1,101.2,21.8,60.6,62.5,11.6,17.8,10.6,26.7,1.0,0.0,24.2,6-8,.750,17-27,.630,2-6,.333,,,,,,,,
5370,,,,,Top 100 quality games:,Top 100:,5,25.5,-0.6,-10.4,67.9,16.6,32.1,32.1,8.2,15.4,4.7,21.7,0.0,0.0,0.0,0-0,.000,3-8,.375,1-6,.167,,,,,,,,
5371,,,,,Top 50 quality games:,Top 50:,2,40.0,0.4,-9.3,82.9,22.7,40.9,40.9,16.4,18.5,6.9,25.3,0.0,0.0,0.0,0-0,.000,3-5,.600,1-6,.167,,,,,,,,
5372,2009,So,6-4,Jason Jensen,UT Rio Grande Valley,ind,22,31.1,-0.8,-5.5,78.1,11.8,34.7,35.7,3.4,15.3,12.9,21.1,0.0,1.5,12.2,3-6,.500,8-19,.421,6-30,.200,,,,,,,,
5373,,,,,Conf. games:,Conf. games:,9,30.6,-1.3,-10.6,65.2,12.5,36.1,35.2,2.6,13.4,8.3,29.6,0.0,0.5,22.2,1-4,.250,5-8,.625,1-10,.100,,,,,,,,
5374,,,,,Top 100 quality games:,Top 100:,5,38.0,0.1,0.4,96.9,9.8,36.4,41.8,4.1,15.5,14.4,16.5,0.0,1.6,18.2,2-2,1.000,1-5,.200,2-6,.333,,,,,,,,
5375,,,,,Top 50 quality games:,Top 50:,2,31.3,2.7,7.0,160.6,10.3,100.0,101.3,0.0,5.9,8.1,23.8,0.0,2.5,66.7,2-2,1.000,0-1,.000,2-2,1.000,,,,,,,,
5376,2009,So,5-11,P.J. Turner,UT Rio Grande Valley,ind,18,53.3,-1.5,-7.2,74.3,17.5,40.2,46.7,0.8,7.0,29.8,41.6,0.7,2.6,59.1,26-39,.667,22-55,.400,3-11,.273,,,,,,,,
5377,,,,,Conf. games:,Conf. games:,8,67.2,-1.4,-6.8,79.0,17.7,32.1,44.4,1.2,8.6,34.3,40.7,0.9,3.7,85.7,17-24,.708,9-24,.375,0-4,.000,,,,,,,,
5378,,,,,Top 100 quality games:,Top 100:,4,49.0,0.0,-5.0,81.2,18.8,64.7,61.9,0.0,2.7,31.2,43.2,1.3,0.6,29.4,2-5,.400,8-14,.571,2-3,.667,,,,,,,,
5379,,,,,Top 50 quality games:,Top 50:,2,71.3,2.2,-2.4,98.6,21.7,81.8,74.8,0.0,0.0,28.3,39.6,0.0,1.1,45.5,2-5,.400,6-8,.750,2-3,.667,,,,,,,,
5380,2009,Jr,6-6,Matt Zaney,UT Rio Grande Valley,ind,7,1.4,-0.3,-8.8,46.1,11.6,100.0,51.3,0.0,30.5,0.0,39.5,0.0,0.0,200.0,0-2,.000,1-1,1.000,0-0,.000,,,,,,,,
5381,,,,,Conf. games:,Conf. games:,3,1.9,-0.7,-14.5,0.0,8.3,0.0,0.0,0.0,17.5,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
