,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
4644,2011,So,6-6,Conrad Krutwig,South Dakota,GWC,7,1.0,-0.2,-4.5,53.6,19.0,25.0,25.0,0.0,8.6,14.1,23.9,0.0,4.6,0.0,0-0,.000,1-4,.250,0-0,.000,,,,
4645,,,,,Conf. games:,Conf. games:,3,0.6,-0.3,-21.3,0.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-2,.000,0-0,.000,,,,
4646,,,,,Top 100 quality games:,Top 100:,1,2.5,-0.9,1.2,0.0,18.7,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18.7,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
4647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4648,2011,Sr,6-4,Clint Sargent,South Dakota St.,Sum,29,81.6,3.1,1.8,114.8,20.3,52.2,55.4,1.4,5.9,7.1,9.0,0.2,1.0,22.7,67-83,.807,69-160,.431,81-205,.395,,,,
4649,,,,,Conf. games:,Conf. games:,18,80.0,3.4,2.7,120.5,20.0,55.0,58.1,1.7,9.4,7.3,8.5,0.3,1.1,24.8,43-54,.796,36-86,.419,56-132,.424,,,,
4650,,,,,Top 100 quality games:,Top 100:,6,87.9,3.5,2.1,114.2,19.0,51.2,53.8,0.9,7.2,8.6,6.9,0.4,1.6,13.3,10-11,.909,17-37,.459,17-46,.370,,,,
4651,,,,,Top 50 quality games:,Top 50:,2,86.3,5.1,5.5,120.0,23.0,56.1,57.3,2.7,14.3,15.6,10.1,1.3,0.8,12.1,3-4,.750,8-14,.571,7-19,.368,,,,
4652,2011,Sr,6-4,Dale Moss,South Dakota St.,Sum,29,63.1,2.0,0.5,118.3,15.8,55.2,56.3,8.3,8.6,12.3,13.9,2.3,1.4,51.0,45-78,.577,71-124,.573,9-29,.310,,,,
4653,,,,,Conf. games:,Conf. games:,18,65.8,2.7,1.3,128.8,15.0,60.2,59.8,9.4,11.4,13.1,11.3,1.9,1.6,42.9,23-42,.548,47-77,.610,8-21,.381,,,,
4654,,,,,Top 100 quality games:,Top 100:,6,66.3,1.7,-3.6,107.2,16.9,41.3,43.9,8.8,8.2,12.2,8.3,0.0,0.3,47.5,10-19,.526,12-31,.387,3-9,.333,,,,
4655,,,,,Top 50 quality games:,Top 50:,2,67.5,1.7,-2.4,108.8,15.1,33.3,39.6,8.7,8.1,13.6,6.6,0.0,1.0,20.0,3-3,1.000,5-13,.385,0-2,.000,,,,
4656,2011,Sr,6-2,Payton Tivis,South Dakota St.,Sum,22,13.4,-0.4,-7.0,81.4,11.3,34.0,39.0,4.3,6.9,5.9,26.1,0.0,1.5,16.0,4-4,1.000,7-18,.389,1-7,.143,,,,
4657,,,,,Conf. games:,Conf. games:,14,17.5,-0.6,-8.3,77.7,11.9,34.1,39.7,2.7,8.8,4.7,26.8,0.0,1.4,18.2,4-4,1.000,6-15,.400,1-7,.143,,,,
4658,,,,,Top 100 quality games:,Top 100:,4,7.1,-0.2,1.6,91.3,4.2,0.0,0.0,5.9,0.0,7.7,77.6,0.0,6.5,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
4659,,,,,Top 50 quality games:,Top 50:,1,6.3,-1.5,-13.5,0.0,10.7,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
4660,2011,Jr,6-8,Dwight Pederson,South Dakota St.,Sum,4,2.1,-0.7,-23.7,49.3,30.0,11.1,9.6,27.7,5.0,6.3,24.0,0.0,0.0,33.3,0-3,.000,1-9,.111,0-0,.000,,,,
4661,,,,,Conf. games:,Conf. games:,1,1.1,-0.0,-17.3,84.1,28.3,0.0,0.0,69.9,15.4,0.0,0.0,0.0,0.0,33.3,0-1,.000,0-3,.000,0-0,.000,,,,
4662,,,,,Top 100 quality games:,Top 100:,1,1.7,-1.3,-56.3,0.0,37.0,0.0,0.0,0.0,0.0,0.0,74.9,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,
4663,,,,,Top 50 quality games:,Top 50:,1,5.0,-1.3,-56.3,0.0,35.3,0.0,0.0,0.0,0.0,0.0,75.9,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,
4664,2011,Jr,6-0,Aireus Stephenson,South Dakota St.,Sum,16,8.7,-0.2,-5.7,75.2,23.4,26.3,31.6,0.0,1.2,20.8,17.0,0.0,2.3,26.3,7-10,.700,7-28,.250,2-10,.200,,,,
4665,,,,,Conf. games:,Conf. games:,8,6.1,0.4,-5.1,102.0,25.2,39.5,45.8,0.0,2.8,20.0,10.4,0.0,0.0,31.6,5-6,.833,6-15,.400,1-4,.250,,,,
4666,,,,,Top 100 quality games:,Top 100:,2,2.1,-0.8,-2.1,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0-0,.000,0-3,.000,0-1,.000,,,,
4667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4668,2011,Sr,6-11,Jarrid Famous,South Florida,BE,31,48.1,2.3,2.6,107.5,23.2,50.0,55.8,14.1,9.7,5.3,17.7,2.8,0.8,50.5,75-99,.758,98-194,.505,0-2,.000,,,,
4669,,,,,Conf. games:,Conf. games:,17,47.0,2.4,2.1,106.9,24.0,47.8,53.7,14.0,16.6,5.3,16.1,2.1,0.6,44.2,39-50,.780,54-112,.482,0-1,.000,,,,
4670,,,,,Top 100 quality games:,Top 100:,21,47.0,2.3,1.9,106.0,22.1,46.2,53.1,13.3,10.1,4.8,17.0,2.1,0.4,43.2,47-57,.825,61-130,.469,0-2,.000,,,,
4671,,,,,Top 50 quality games:,Top 50:,13,53.6,2.3,0.8,99.7,24.5,42.9,50.5,12.1,11.9,5.7,17.2,2.4,0.4,48.4,35-44,.795,39-89,.438,0-2,.000,,,,
4672,2011,Jr,6-0,Shedrick Haynes,South Florida,BE,25,11.3,-0.4,-7.2,63.5,20.5,37.5,39.8,0.8,4.6,24.1,44.6,0.0,2.1,12.5,3-4,.750,6-14,.429,4-18,.222,,,,
4673,,,,,Conf. games:,Conf. games:,11,4.0,-0.5,-18.5,29.5,24.0,33.3,33.3,0.0,4.2,0.0,63.2,0.0,2.2,0.0,0-0,.000,2-6,.333,0-0,.000,,,,
4674,,,,,Top 100 quality games:,Top 100:,17,8.7,-0.3,-8.0,58.5,21.5,37.5,38.2,0.0,5.8,16.4,43.5,0.0,2.4,10.0,1-2,.500,3-10,.300,3-10,.300,,,,
4675,,,,,Top 50 quality games:,Top 50:,9,6.9,-0.2,-4.7,66.0,19.6,40.0,40.0,0.0,6.3,12.9,35.1,0.0,3.5,0.0,0-0,.000,1-5,.200,2-5,.400,,,,
4676,2011,Jr,6-1,Anthony Crater,South Florida,BE,30,75.1,-0.7,-0.7,85.6,12.2,46.3,48.3,0.8,4.6,27.7,39.1,0.0,1.6,27.8,18-30,.600,20-43,.465,20-65,.308,,,,
4677,,,,,Conf. games:,Conf. games:,18,85.9,0.1,0.3,92.1,11.6,47.8,50.6,0.4,5.7,29.1,36.6,0.0,1.4,22.4,11-15,.733,14-28,.500,12-39,.308,,,,
4678,,,,,Top 100 quality games:,Top 100:,22,78.1,-0.5,-0.0,85.4,11.9,48.1,49.7,0.8,4.7,28.0,40.1,0.0,1.4,23.4,11-18,.611,16-31,.516,14-46,.304,,,,
4679,,,,,Top 50 quality games:,Top 50:,12,74.0,-1.0,-0.4,78.5,12.4,44.3,46.2,0.6,5.0,26.3,40.3,0.0,1.8,22.7,6-10,.600,9-20,.450,7-24,.292,,,,
4680,2011,Sr,5-11,Anthony Allison,Southeast Missouri St.,OVC,31,76.4,1.0,-4.2,93.8,21.8,43.6,47.5,1.3,4.8,11.5,14.7,0.5,0.8,30.0,72-101,.713,99-242,.409,32-95,.337,,,,
4681,,,,,Conf. games:,Conf. games:,18,81.9,0.8,-4.9,92.4,21.6,42.7,46.5,0.6,5.5,12.3,13.8,0.5,0.7,32.2,45-66,.682,62-143,.434,17-62,.274,,,,
4682,,,,,Top 100 quality games:,Top 100:,4,70.6,-0.6,-7.1,74.1,21.0,43.4,44.9,3.7,5.0,4.9,28.8,0.0,0.0,5.3,2-2,1.000,12-29,.414,3-9,.333,,,,
4683,,,,,Top 50 quality games:,Top 50:,1,42.5,-2.2,-14.4,43.2,24.3,50.0,50.0,0.0,6.4,0.0,54.6,0.0,0.0,0.0,0-0,.000,2-4,.500,0-0,.000,,,,
4684,2011,Jr,6-5,Nate Schulte,Southeast Missouri St.,OVC,9,15.0,0.7,-3.5,93.3,20.2,42.2,47.2,9.9,2.5,8.3,18.7,1.1,1.0,43.1,15-22,.682,17-36,.472,3-15,.200,,,,
4685,,,,,Conf. games:,Conf. games:,2,7.9,-0.7,-12.1,73.2,26.5,33.3,37.4,8.3,2.1,15.6,23.3,1.7,0.0,55.6,5-10,.500,6-12,.500,0-6,.000,,,,
4686,,,,,Top 100 quality games:,Top 100:,3,35.0,-1.6,-4.8,60.2,17.3,29.4,29.4,9.2,4.1,0.0,23.5,1.9,2.1,0.0,0-0,.000,2-11,.182,2-6,.333,,,,
4687,,,,,Top 50 quality games:,Top 50:,1,15.0,-1.8,-16.2,0.0,17.6,0.0,0.0,0.0,18.0,0.0,53.5,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
4688,2011,Sr,6-6,Cameron Butler,Southeast Missouri St.,OVC,24,48.4,-0.4,-5.2,87.9,15.7,53.3,53.9,8.4,17.3,4.2,28.5,2.4,1.0,84.8,41-78,.526,49-92,.533,0-0,.000,,,,
4689,,,,,Conf. games:,Conf. games:,16,66.2,-0.1,-3.5,94.1,14.5,52.2,54.5,8.2,17.8,2.6,23.6,2.5,1.1,97.1,38-67,.567,36-69,.522,0-0,.000,,,,
4690,,,,,Top 100 quality games:,Top 100:,2,21.9,-0.5,-7.3,77.3,16.1,42.9,44.0,2.9,19.5,21.0,30.4,0.0,0.0,28.6,1-2,.500,3-7,.429,0-0,.000,,,,
4691,,,,,Top 50 quality games:,Top 50:,1,35.0,-0.2,-9.7,70.7,25.4,33.3,38.0,8.7,7.7,31.5,31.7,0.0,0.0,66.7,1-2,.500,1-3,.333,0-0,.000,,,,
4692,2011,Jr,6-8,Rae-Vonn Banks,Southeast Missouri St.,OVC,15,9.4,-0.1,-5.2,91.5,14.5,47.8,47.5,10.8,10.9,3.7,20.6,2.6,1.5,30.4,3-7,.429,11-23,.478,0-0,.000,,,,
4693,,,,,Conf. games:,Conf. games:,7,8.7,-0.5,-11.2,77.2,15.2,45.5,44.3,13.2,14.9,0.0,30.6,3.1,0.0,27.3,1-3,.333,5-11,.455,0-0,.000,,,,
4694,,,,,Top 100 quality games:,Top 100:,3,16.3,1.8,9.8,158.4,11.1,80.0,75.6,4.0,8.7,22.6,0.0,4.0,2.2,40.0,1-2,.500,4-5,.800,0-0,.000,,,,
4695,,,,,Top 50 quality games:,Top 50:,1,2.5,-0.3,10.5,0.0,0.0,0.0,0.0,0.0,108.1,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
4696,2011,Sr,6-1,Trent Hutchin,Southeastern Louisiana,Slnd,26,73.7,2.1,-0.7,105.6,21.7,52.2,56.2,1.2,4.1,7.5,15.4,0.1,1.0,20.8,55-60,.917,52-113,.460,66-176,.375,,,,
4697,,,,,Conf. games:,Conf. games:,16,76.1,2.5,0.6,111.7,20.9,57.0,60.8,0.5,3.7,6.7,14.6,0.2,1.2,20.7,35-37,.946,30-66,.455,48-113,.425,,,,
4698,,,,,Top 100 quality games:,Top 100:,5,73.0,1.4,-1.6,88.4,24.6,43.0,45.4,3.0,5.2,6.5,15.3,0.0,0.8,14.1,7-9,.778,11-27,.407,11-37,.297,,,,
4699,,,,,Top 50 quality games:,Top 50:,3,71.7,0.4,-3.0,78.2,23.2,38.9,39.2,3.9,2.9,10.8,18.1,0.0,1.4,5.6,1-2,.500,5-15,.333,6-21,.286,,,,
4700,2011,Sr,6-7,David Ndoumba,Southeastern Louisiana,Slnd,26,74.1,2.0,1.0,106.6,20.0,52.3,55.7,9.9,17.4,6.8,15.9,6.0,1.1,67.4,82-130,.631,101-193,.523,0-0,.000,,,,
4701,,,,,Conf. games:,Conf. games:,16,74.4,1.9,1.2,106.3,20.7,54.5,56.4,11.0,21.9,5.1,15.7,5.6,1.1,71.9,51-87,.586,66-121,.545,0-0,.000,,,,
4702,,,,,Top 100 quality games:,Top 100:,5,75.0,-0.9,-4.4,76.3,16.0,38.7,41.4,6.5,11.7,8.7,25.4,4.8,0.0,35.5,6-11,.545,12-31,.387,0-0,.000,,,,
4703,,,,,Top 50 quality games:,Top 50:,3,69.2,-0.8,-5.1,75.5,15.3,43.8,45.9,8.1,3.0,6.6,33.2,5.2,0.0,18.8,2-3,.667,7-16,.438,0-0,.000,,,,
4704,2011,Sr,6-3,Gary Dixon,Southeastern Louisiana,Slnd,26,61.7,0.7,-2.4,94.3,20.3,45.4,49.1,2.8,4.1,10.0,17.8,1.1,2.3,24.5,39-51,.765,39-90,.433,37-118,.314,,,,
4705,,,,,Conf. games:,Conf. games:,16,61.1,0.2,-4.1,91.5,19.0,43.7,47.9,2.5,4.6,10.4,19.3,1.8,2.0,28.8,24-32,.750,17-43,.395,21-68,.309,,,,
4706,,,,,Top 100 quality games:,Top 100:,5,56.5,1.7,1.3,91.4,27.7,40.7,45.7,3.1,4.5,8.4,13.6,0.0,2.7,24.1,11-13,.846,7-23,.304,10-31,.323,,,,
4707,,,,,Top 50 quality games:,Top 50:,3,58.3,2.0,2.5,91.7,27.6,40.0,44.4,2.4,3.6,9.3,12.5,0.0,2.6,20.0,6-7,.857,2-13,.154,8-22,.364,,,,
4708,2011,Sr,6-6,Jason Marks,Southeastern Louisiana,Slnd,26,56.8,0.4,-4.1,102.1,13.2,51.7,57.2,6.1,13.8,12.0,26.1,1.2,1.8,41.1,30-37,.811,45-87,.517,1-3,.333,,,,
4709,,,,,Conf. games:,Conf. games:,16,56.9,0.7,-3.3,109.2,12.8,54.7,60.0,6.3,17.0,11.3,23.0,1.4,2.0,50.9,21-27,.778,29-52,.558,0-1,.000,,,,
4710,,,,,Top 100 quality games:,Top 100:,5,52.0,0.1,-2.9,92.2,12.3,31.3,42.9,4.3,12.1,18.5,19.1,1.0,1.2,50.0,7-8,.875,5-15,.333,0-1,.000,,,,
4711,,,,,Top 50 quality games:,Top 50:,3,26.7,-0.2,-3.8,82.5,11.2,33.3,33.3,0.0,7.9,32.3,16.8,0.0,1.9,0.0,0-0,.000,2-6,.333,0-0,.000,,,,
4712,2011,Sr,6-3,Rodney Jones,Southeastern Louisiana,Slnd,14,18.2,-0.2,-6.0,84.4,18.1,38.5,42.6,7.2,7.6,7.8,20.9,1.1,1.6,31.3,10-15,.667,17-34,.500,1-14,.071,,,,
4713,,,,,Conf. games:,Conf. games:,11,18.4,-0.1,-8.8,84.1,21.2,43.1,43.2,11.3,11.1,7.3,21.4,0.9,1.0,19.4,3-7,.429,14-27,.519,1-9,.111,,,,
4714,,,,,Top 100 quality games:,Top 100:,2,23.0,-3.6,-6.7,42.5,12.7,22.2,22.2,1.9,2.7,5.2,31.2,2.2,1.3,0.0,0-0,.000,2-5,.400,0-4,.000,,,,
4715,,,,,Top 50 quality games:,Top 50:,1,19.2,-4.1,-10.9,34.0,13.5,16.7,16.7,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0-0,.000,1-3,.333,0-3,.000,,,,
4716,2011,Jr,6-8,Josh Lockett,Southeastern Louisiana,Slnd,6,3.2,0.1,-2.5,95.1,14.8,44.4,44.4,6.9,7.3,6.8,12.3,3.1,1.8,0.0,0-0,.000,4-9,.444,0-0,.000,,,,
4717,,,,,Conf. games:,Conf. games:,1,0.2,-0.3,-6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
4718,,,,,Top 100 quality games:,Top 100:,3,12.5,0.3,-2.4,97.4,13.9,50.0,50.0,7.1,10.1,11.6,17.5,4.1,0.0,0.0,0-0,.000,3-6,.500,0-0,.000,,,,
4719,,,,,Top 50 quality games:,Top 50:,3,20.8,0.4,-2.4,98.0,13.7,50.0,50.0,6.8,10.1,12.1,17.5,4.3,0.0,0.0,0-0,.000,3-6,.500,0-0,.000,,,,
4720,2011,Jr,6-10,Nikola Vucevic,USC,P12,34,87.0,5.2,7.8,115.9,25.1,53.9,57.8,9.8,15.0,11.0,12.1,4.4,0.9,38.3,123-163,.755,186-343,.542,29-83,.349,,,,
4721,,,,,Conf. games:,Conf. games:,18,87.3,6.8,10.9,124.7,25.6,58.1,61.4,10.4,22.9,8.6,8.2,3.1,1.0,33.3,64-82,.780,113-199,.568,20-47,.426,,,,
4722,,,,,Top 100 quality games:,Top 100:,21,86.5,5.0,7.5,111.1,25.5,51.5,56.5,8.6,19.8,10.0,12.8,3.9,1.2,32.7,73-87,.839,113-210,.538,16-56,.286,,,,
4723,,,,,Top 50 quality games:,Top 50:,10,85.2,6.8,9.6,121.7,26.3,55.4,61.4,7.8,16.8,13.9,10.3,2.6,1.5,38.0,44-49,.898,61-102,.598,7-27,.259,,,,
4724,2011,Sr,6-10,Alex Stepheson,USC,P12,34,81.9,2.3,2.7,104.8,17.5,55.2,55.0,11.8,13.5,1.1,16.5,3.8,0.7,46.4,59-115,.513,137-248,.552,0-0,.000,,,,
4725,,,,,Conf. games:,Conf. games:,18,80.1,2.7,3.6,106.8,18.2,53.8,54.5,12.0,21.0,0.8,13.8,3.6,0.8,55.4,39-72,.542,70-130,.538,0-0,.000,,,,
4726,,,,,Top 100 quality games:,Top 100:,21,84.7,2.8,2.6,104.1,18.7,55.8,55.5,11.8,17.1,1.6,16.4,2.4,0.5,50.3,42-82,.512,91-163,.558,0-0,.000,,,,
4727,,,,,Top 50 quality games:,Top 50:,10,86.4,3.3,1.9,105.2,19.1,55.7,56.6,11.2,14.7,1.9,16.8,1.9,0.4,53.2,24-42,.571,44-79,.557,0-0,.000,,,,
4728,2011,Sr,5-11,Donte Smith,USC,P12,34,70.5,2.0,3.2,103.6,18.5,50.0,52.8,0.5,4.2,11.4,15.0,0.2,1.7,16.6,40-48,.833,35-81,.432,73-208,.351,,,,
4729,,,,,Conf. games:,Conf. games:,18,73.8,1.9,2.0,98.9,19.3,47.2,50.8,0.4,6.2,11.9,15.9,0.2,1.5,17.4,25-28,.893,19-44,.432,38-117,.325,,,,
4730,,,,,Top 100 quality games:,Top 100:,21,74.8,2.5,3.2,105.6,17.7,51.4,54.0,0.4,4.5,12.6,13.5,0.2,1.7,16.4,24-29,.828,25-53,.472,44-124,.355,,,,
4731,,,,,Top 50 quality games:,Top 50:,10,75.1,2.5,3.9,106.6,15.8,45.6,49.1,0.4,5.8,11.6,5.2,0.4,2.3,22.5,14-18,.778,11-25,.440,17-55,.309,,,,
4732,2011,Fr,6-5,Bryce Jones,USC,P12,18,27.1,1.1,2.7,92.3,24.5,46.0,48.5,3.9,2.3,16.2,20.5,0.3,3.4,29.0,23-36,.639,27-66,.409,20-58,.345,,,,
4733,,,,,Conf. games:,Conf. games:,5,4.8,-0.3,-1.3,67.2,23.0,32.1,32.1,3.4,10.6,6.1,15.7,0.0,3.6,0.0,0-0,.000,3-7,.429,1-7,.143,,,,
4734,,,,,Top 100 quality games:,Top 100:,8,14.0,-0.4,-2.2,66.2,26.7,34.1,36.5,6.2,4.2,9.0,27.9,0.9,4.3,14.6,4-6,.667,8-25,.320,4-16,.250,,,,
4735,,,,,Top 50 quality games:,Top 50:,4,16.8,-0.7,-1.5,61.0,28.4,28.3,32.9,7.2,3.7,8.8,29.1,1.6,5.6,26.1,4-6,.667,2-13,.154,3-10,.300,,,,
4736,2011,Sr,6-6,Marcus Simmons,USC,P12,34,63.6,0.0,-1.2,89.6,14.5,45.3,48.3,3.5,5.0,10.1,24.0,1.0,1.8,42.3,38-63,.603,51-116,.440,11-33,.333,,,,
4737,,,,,Conf. games:,Conf. games:,18,64.7,-0.8,-2.8,79.1,13.9,35.7,40.1,3.1,6.8,12.5,26.2,1.2,1.9,44.3,18-31,.581,19-50,.380,4-20,.200,,,,
4738,,,,,Top 100 quality games:,Top 100:,21,61.9,0.4,-0.5,91.0,14.4,46.1,48.8,2.6,5.4,11.0,21.7,1.2,1.9,43.8,23-39,.590,29-67,.433,8-22,.364,,,,
4739,,,,,Top 50 quality games:,Top 50:,10,62.2,1.0,0.1,95.9,14.8,53.4,55.1,1.5,3.5,9.7,21.7,1.8,1.5,50.0,13-22,.591,16-34,.471,5-10,.500,,,,
4740,2011,Sr,6-8,Carlton Fay,Southern Illinois,MVC,32,71.6,2.2,0.2,100.6,24.3,46.0,52.6,4.3,8.6,5.8,15.6,1.1,1.0,37.1,104-122,.852,102-216,.472,33-113,.292,,,,
4741,,,,,Conf. games:,Conf. games:,18,77.8,3.1,2.0,104.9,25.3,49.5,55.3,3.9,11.3,3.1,12.4,0.8,1.2,35.8,65-77,.844,66-144,.458,27-71,.380,,,,
4742,,,,,Top 100 quality games:,Top 100:,11,70.2,1.7,-1.2,94.9,22.8,42.9,48.1,3.2,6.0,3.5,11.5,1.4,1.2,27.7,26-31,.839,33-67,.493,10-45,.222,,,,
4743,,,,,Top 50 quality games:,Top 50:,4,64.4,3.6,5.0,109.8,23.0,46.3,54.6,1.3,5.9,0.0,7.4,0.9,2.3,40.0,15-16,.938,11-22,.500,5-18,.278,,,,
4744,2011,Sr,6-4,Jack Crowder,Southern Illinois,MVC,30,39.0,0.9,0.4,102.4,18.7,53.0,55.6,8.4,9.2,5.3,19.2,1.8,1.5,23.7,24-32,.750,40-79,.506,21-56,.375,,,,
4745,,,,,Conf. games:,Conf. games:,17,42.3,0.4,-2.2,89.6,19.7,43.7,46.4,8.3,12.3,7.2,18.9,1.6,1.7,16.1,11-14,.786,20-47,.426,12-40,.300,,,,
4746,,,,,Top 100 quality games:,Top 100:,10,38.4,-0.1,-2.7,84.0,17.1,43.6,45.7,5.0,10.1,7.0,21.6,2.0,1.1,25.6,6-10,.600,11-25,.440,4-14,.286,,,,
4747,,,,,Top 50 quality games:,Top 50:,4,46.9,1.3,3.1,104.9,14.0,60.7,57.7,3.5,14.5,8.9,16.7,0.0,1.6,50.0,3-7,.429,4-9,.444,3-5,.600,,,,
4748,2011,Sr,6-5,John Freeman,Southern Illinois,MVC,32,57.9,0.7,2.7,98.0,16.5,47.6,50.7,4.0,9.2,19.9,21.3,3.0,2.9,42.5,39-62,.629,53-111,.477,11-35,.314,,,,
4749,,,,,Conf. games:,Conf. games:,18,54.6,-0.2,1.7,87.1,15.5,39.7,43.4,2.1,14.7,21.6,21.6,4.8,3.1,35.6,16-26,.615,23-55,.418,4-18,.222,,,,
4750,,,,,Top 100 quality games:,Top 100:,11,58.4,0.2,0.6,89.3,15.6,40.9,47.7,3.8,8.7,17.2,24.9,3.9,1.7,45.5,15-20,.750,12-34,.353,4-10,.400,,,,
4751,,,,,Top 50 quality games:,Top 50:,4,70.0,1.4,1.4,96.8,15.7,44.7,56.7,3.5,7.6,11.3,26.6,1.7,1.6,63.2,11-12,.917,7-16,.438,1-3,.333,,,,
4752,2011,Jr,6-0,Troy Long,Southern Illinois,MVC,19,20.4,-0.2,-2.3,80.7,19.3,37.6,39.9,1.4,4.3,7.7,16.0,0.4,1.4,12.9,8-11,.727,8-28,.286,16-57,.281,,,,
4753,,,,,Conf. games:,Conf. games:,8,10.8,-0.2,-2.8,76.6,20.2,41.7,41.3,0.0,3.5,12.1,20.1,0.0,2.5,12.5,1-3,.333,1-6,.167,6-18,.333,,,,
4754,,,,,Top 100 quality games:,Top 100:,6,23.4,1.0,1.3,94.7,21.1,56.3,56.7,1.2,5.1,10.0,23.0,0.0,1.2,15.6,3-5,.600,3-10,.300,10-22,.455,,,,
4755,,,,,Top 50 quality games:,Top 50:,2,20.0,0.5,-0.0,94.7,11.8,66.7,66.7,0.0,7.6,0.0,31.1,0.0,0.0,0.0,0-0,.000,1-1,1.000,2-5,.400,,,,
4756,2011,Jr,6-2,Mykel Cleveland,Southern Illinois,MVC,29,42.3,-0.3,-3.0,84.5,16.2,40.2,44.3,3.9,4.3,24.9,29.7,2.0,2.2,43.7,23-38,.605,35-84,.417,0-3,.000,,,,
4757,,,,,Conf. games:,Conf. games:,15,44.8,0.4,-1.1,94.4,15.8,45.8,50.5,3.0,4.6,29.7,27.1,2.6,2.4,54.2,17-26,.654,22-47,.468,0-1,.000,,,,
4758,,,,,Top 100 quality games:,Top 100:,9,33.6,-0.8,-6.8,69.8,18.5,40.0,44.9,3.3,2.7,22.7,41.0,2.3,2.1,24.0,5-6,.833,10-23,.435,0-2,.000,,,,
4759,,,,,Top 50 quality games:,Top 50:,3,31.3,-0.9,-7.3,60.7,23.8,40.0,45.7,5.3,4.8,21.6,49.3,3.8,2.3,20.0,2-2,1.000,4-9,.444,0-1,.000,,,,
4760,2011,Sr,6-5,Nate Mitchell,Southern Illinois,MVC,23,10.5,-1.1,-9.4,38.3,6.5,0.0,7.2,7.4,16.6,1.4,49.5,0.0,0.9,33.3,1-2,.500,0-6,.000,0-0,.000,,,,
4761,,,,,Conf. games:,Conf. games:,15,13.4,-1.3,-9.2,33.5,6.9,0.0,0.0,7.5,15.3,2.0,57.1,0.0,1.3,0.0,0-0,.000,0-4,.000,0-0,.000,,,,
4762,,,,,Top 100 quality games:,Top 100:,8,9.8,-0.6,-4.1,64.7,7.5,0.0,12.7,11.3,27.6,4.5,19.3,0.0,0.0,66.7,1-2,.500,0-3,.000,0-0,.000,,,,
4763,,,,,Top 50 quality games:,Top 50:,3,8.1,-0.3,2.3,80.4,5.6,0.0,0.0,10.2,46.6,14.1,79.9,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
4764,2011,Sr,6-8,Gary Flowers,Southern Miss,CUSA,28,76.1,4.5,7.3,111.1,29.0,53.9,56.7,8.5,12.8,6.5,16.4,5.4,2.0,29.2,89-121,.736,154-300,.513,46-114,.404,,,,
4765,,,,,Conf. games:,Conf. games:,16,82.3,4.1,4.5,105.6,29.2,49.6,53.1,9.0,19.2,6.7,17.7,5.1,1.6,28.2,51-68,.750,82-170,.482,25-71,.352,,,,
4766,,,,,Top 100 quality games:,Top 100:,12,77.5,3.8,4.6,102.7,29.2,50.6,53.2,5.7,13.6,8.4,18.2,4.8,2.2,26.0,31-44,.705,60-123,.488,17-46,.370,,,,
4767,,,,,Top 50 quality games:,Top 50:,1,95.0,6.9,6.9,116.6,27.6,47.2,52.8,2.4,17.5,10.2,12.1,9.6,1.7,33.3,5-6,.833,4-13,.308,3-5,.600,,,,
4768,2011,Sr,6-0,R.L. Horton,Southern Miss,CUSA,29,78.4,3.3,3.8,113.2,19.9,48.5,52.9,1.4,7.1,12.6,11.3,0.1,2.0,39.2,84-115,.730,100-212,.472,28-81,.346,,,,
4769,,,,,Conf. games:,Conf. games:,16,81.9,3.6,4.0,113.8,19.9,47.6,52.5,1.1,11.7,13.3,11.3,0.2,2.2,36.3,47-61,.770,59-127,.465,14-41,.341,,,,
4770,,,,,Top 100 quality games:,Top 100:,12,82.9,4.0,4.4,113.2,20.7,48.2,52.2,1.1,7.6,12.6,9.7,0.3,1.7,27.0,30-38,.789,47-101,.465,14-40,.350,,,,
4771,,,,,Top 50 quality games:,Top 50:,1,90.0,4.1,4.8,107.9,21.8,43.3,43.9,2.6,18.5,15.6,8.1,0.0,5.5,13.3,1-2,.500,5-12,.417,1-3,.333,,,,
