,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
4238,,,,,Top 100 quality games:,Top 100:,6,64.6,-1.5,-5.8,68.5,14.7,32.5,34.2,0.0,1.0,6.0,21.7,0.0,0.4,5.0,2-2,1.000,1-7,.143,8-33,.242,,,,
4239,,,,,Top 50 quality games:,Top 50:,4,63.8,-2.4,-7.4,57.3,14.6,31.3,31.3,0.0,0.0,4.5,29.8,0.0,0.0,0.0,0-0,.000,0-3,.000,5-21,.238,,,,
4240,2012,Jr,6-4,Richard Conner,Savannah St.,MEAC,27,24.0,-0.6,-4.1,80.5,12.3,34.8,40.8,4.1,9.0,16.3,31.5,0.0,2.3,78.8,14-26,.538,10-22,.455,1-11,.091,,,,
4241,,,,,Conf. games:,Conf. games:,16,28.4,-0.5,-5.1,86.4,11.2,31.3,41.5,3.8,8.0,15.4,29.9,0.0,1.4,106.3,10-17,.588,5-10,.500,0-6,.000,,,,
4242,,,,,Top 100 quality games:,Top 100:,5,16.3,-0.2,-1.1,77.4,16.6,58.3,58.3,10.6,15.6,18.5,47.6,0.0,4.8,0.0,0-0,.000,2-5,.400,1-1,1.000,,,,
4243,,,,,Top 50 quality games:,Top 50:,3,10.0,-0.3,1.2,67.9,15.7,50.0,50.0,12.9,9.6,14.7,50.6,0.0,8.0,0.0,0-0,.000,1-2,.500,0-0,.000,,,,
4244,2012,Sr,6-5,Aaron Broussard,Seattle,ind,25,75.0,3.5,4.2,111.0,27.5,51.5,54.5,9.8,12.3,7.6,12.1,0.3,2.9,31.7,85-120,.708,142-273,.520,35-105,.333,,,,
4245,,,,,Conf. games:,Conf. games:,3,57.6,3.3,7.1,126.0,33.4,59.4,62.3,15.1,14.1,18.0,11.7,0.0,2.6,18.9,9-10,.900,24-38,.632,5-15,.333,,,,
4246,,,,,Top 100 quality games:,Top 100:,5,70.0,2.9,2.5,98.5,26.5,45.8,48.1,10.6,13.8,6.6,13.2,0.0,2.7,49.2,16-29,.552,24-48,.500,2-11,.182,,,,
4247,,,,,Top 50 quality games:,Top 50:,4,70.6,4.2,5.2,103.8,29.0,51.0,52.1,12.1,13.3,8.1,13.1,0.0,3.3,51.0,14-26,.538,23-42,.548,2-9,.222,,,,
4248,2012,Sr,5-10,Cervante Burrell,Seattle,ind,23,57.3,1.9,2.3,111.2,19.5,48.9,56.5,2.4,9.7,32.7,22.2,0.2,2.9,52.1,61-74,.824,68-141,.482,1-1,1.000,,,,
4249,,,,,Conf. games:,Conf. games:,3,60.8,0.2,-0.2,102.4,20.2,55.6,58.6,2.4,18.3,34.0,33.6,0.0,4.3,38.9,5-7,.714,10-18,.556,0-0,.000,,,,
4250,,,,,Top 100 quality games:,Top 100:,4,44.5,2.8,0.5,118.5,14.7,53.3,58.5,3.3,3.8,36.0,20.8,0.0,0.6,53.3,6-8,.750,8-15,.533,0-0,.000,,,,
4251,,,,,Top 50 quality games:,Top 50:,4,55.6,2.9,0.5,119.5,14.8,53.3,58.5,3.5,3.6,33.7,20.3,0.0,0.6,53.3,6-8,.750,8-15,.533,0-0,.000,,,,
4252,2012,Sr,6-7,Eric Wallace,Seattle,ind,25,63.0,0.4,-1.9,91.5,20.9,47.5,47.0,10.1,19.1,3.5,18.5,6.4,1.6,28.5,26-63,.413,99-208,.476,4-13,.308,,,,
4253,,,,,Conf. games:,Conf. games:,3,62.4,0.2,0.0,105.4,17.8,59.6,56.1,9.3,23.7,3.4,16.9,9.3,1.8,34.6,3-9,.333,14-25,.560,1-1,1.000,,,,
4254,,,,,Top 100 quality games:,Top 100:,5,51.0,0.3,-0.8,77.8,25.2,38.2,39.6,15.5,21.2,2.0,23.3,7.9,3.2,34.2,6-13,.462,13-34,.382,1-4,.250,,,,
4255,,,,,Top 50 quality games:,Top 50:,4,53.1,0.5,-0.7,77.7,25.2,37.1,39.7,17.3,22.7,2.2,25.0,9.1,3.2,29.0,5-9,.556,10-27,.370,1-4,.250,,,,
4256,2012,Jr,6-8,Gavin Gilmore,Seattle,ind,12,8.4,-0.3,-10.2,81.7,14.9,31.6,36.6,8.3,10.1,7.5,21.3,2.6,1.3,31.6,4-6,.667,6-19,.316,0-0,.000,,,,
4257,,,,,Conf. games:,Conf. games:,3,24.8,0.3,-6.7,111.1,18.4,40.0,46.7,8.8,14.9,11.9,8.2,0.0,0.0,60.0,4-6,.667,4-10,.400,0-0,.000,,,,
4258,,,,,Top 100 quality games:,Top 100:,3,11.0,-0.0,-11.0,88.0,12.8,40.0,40.0,13.4,10.3,0.0,19.3,0.0,2.5,0.0,0-0,.000,2-5,.400,0-0,.000,,,,
4259,,,,,Top 50 quality games:,Top 50:,2,7.5,-0.3,-9.9,77.7,9.8,33.3,33.3,0.0,8.9,0.0,0.0,0.0,4.5,0.0,0-0,.000,1-3,.333,0-0,.000,,,,
4260,2012,Fr,6-7,Obie Hurt,Seattle,ind,6,3.2,-0.8,-14.2,40.7,20.6,20.0,31.1,3.1,26.4,9.2,56.4,0.0,0.0,60.0,2-3,.667,1-4,.250,0-1,.000,,,,
4261,,,,,Top 100 quality games:,Top 100:,2,7.5,-0.6,-9.7,59.7,18.6,50.0,60.6,0.0,15.2,12.0,58.6,0.0,0.0,50.0,1-1,1.000,1-2,.500,0-0,.000,,,,
4262,,,,,Top 50 quality games:,Top 50:,1,0.6,-0.3,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
4263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4264,2012,Sr,6-0,Jordan Theodore,Seton Hall,BE,34,89.2,4.7,5.6,107.1,28.0,43.8,50.7,2.7,7.0,39.8,17.4,0.2,3.0,40.3,150-182,.824,132-314,.420,44-138,.319,,,,
4265,,,,,Conf. games:,Conf. games:,18,89.2,4.8,5.8,105.2,28.4,43.5,50.2,2.4,5.7,39.4,18.3,0.0,3.3,37.2,77-92,.837,64-164,.390,29-83,.349,,,,
4266,,,,,Top 100 quality games:,Top 100:,20,91.0,4.8,5.7,104.1,27.7,42.9,50.3,2.6,7.6,37.4,17.9,0.0,2.4,42.9,94-114,.825,72-177,.407,28-89,.315,,,,
4267,,,,,Top 50 quality games:,Top 50:,11,90.2,4.1,4.1,95.8,28.8,40.2,48.5,2.5,9.0,34.4,20.3,0.0,1.8,43.2,54-64,.844,37-99,.374,15-49,.306,,,,
4268,2012,Sr,6-8,Herb Pope,Seton Hall,BE,33,75.3,3.2,4.8,99.7,28.5,49.1,51.5,12.7,24.2,11.0,17.9,6.2,2.1,38.0,96-156,.615,176-362,.486,17-48,.354,,,,
4269,,,,,Conf. games:,Conf. games:,17,70.8,1.8,0.8,88.6,26.7,42.3,44.4,13.1,23.4,6.8,18.8,6.1,1.8,32.8,35-64,.547,72-174,.414,7-21,.333,,,,
4270,,,,,Top 100 quality games:,Top 100:,19,73.5,2.5,3.2,91.3,28.4,43.2,45.9,13.3,23.8,10.3,18.3,6.1,1.9,34.3,48-81,.593,90-210,.429,8-26,.308,,,,
4271,,,,,Top 50 quality games:,Top 50:,10,70.5,1.8,3.0,85.0,26.4,43.8,44.4,9.8,27.4,10.2,18.6,4.0,2.0,38.9,20-44,.455,45-95,.474,3-18,.167,,,,
4272,2012,Sr,6-7,Jereal Scott,Stephen F. Austin,Slnd,27,57.9,1.6,0.7,94.3,29.0,46.7,50.9,8.7,19.3,8.3,19.3,4.0,1.4,48.0,77-117,.658,114-244,.467,0-0,.000,,,,
4273,,,,,Conf. games:,Conf. games:,15,52.3,1.5,0.9,94.6,29.9,47.7,52.1,7.8,21.4,7.7,20.3,6.0,1.5,54.7,46-70,.657,61-128,.477,0-0,.000,,,,
4274,,,,,Top 100 quality games:,Top 100:,2,62.5,3.3,7.5,104.4,30.6,50.0,55.3,8.6,13.3,0.0,9.0,7.9,1.4,31.8,6-7,.857,11-22,.500,0-0,.000,,,,
4275,,,,,Top 50 quality games:,Top 50:,1,72.5,3.3,8.7,103.3,30.3,53.8,57.3,12.2,14.8,0.0,15.4,11.0,2.3,15.4,2-2,1.000,7-13,.538,0-0,.000,,,,
4276,2012,Jr,6-5,Jonathan King,Stephen F. Austin,Slnd,27,50.7,1.1,0.0,102.9,18.6,51.8,55.9,13.2,13.0,8.2,22.1,0.9,2.2,63.4,47-71,.662,55-105,.524,2-7,.286,,,,
4277,,,,,Conf. games:,Conf. games:,15,50.8,1.4,0.5,105.6,19.7,54.2,57.7,15.3,14.2,6.8,21.9,1.2,2.0,59.2,28-42,.667,37-68,.544,1-3,.333,,,,
4278,,,,,Top 100 quality games:,Top 100:,2,43.8,-1.7,-7.0,58.5,15.9,16.7,28.8,6.2,7.6,7.2,24.7,0.0,3.9,33.3,2-2,1.000,1-5,.200,0-1,.000,,,,
4279,,,,,Top 50 quality games:,Top 50:,1,37.5,-1.2,-11.5,67.7,13.7,100.0,100.0,15.7,9.5,0.0,66.0,0.0,0.0,0.0,0-0,.000,1-1,1.000,0-0,.000,,,,
4280,2012,Fr,5-11,Micah Delph,Stephen F. Austin,Slnd,16,8.0,-0.3,-4.8,71.2,19.4,29.2,32.1,0.0,7.2,25.6,26.3,0.0,2.9,8.3,2-2,1.000,4-18,.222,2-6,.333,,,,
4281,,,,,Conf. games:,Conf. games:,12,12.0,-0.3,-4.1,72.9,18.8,27.3,30.5,0.0,7.9,23.3,22.0,0.0,3.4,9.1,2-2,1.000,3-16,.188,2-6,.333,,,,
4282,,,,,Top 100 quality games:,Top 100:,1,2.5,-0.6,10.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
4283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,2012,Jr,6-0,Kevin Broussard,Stephen F. Austin,Slnd,9,7.3,-0.7,-7.3,68.1,13.8,30.4,30.4,0.0,3.1,2.5,11.4,0.0,0.8,0.0,0-0,.000,1-6,.167,4-17,.235,,,,
4285,,,,,Top 100 quality games:,Top 100:,2,16.3,-1.9,-13.3,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-2,.000,,,,
4286,,,,,Top 50 quality games:,Top 50:,1,5.0,-0.6,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
4287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4288,2012,Sr,6-2,Kyle Downey,Siena,MAAC,31,94.2,1.5,-2.1,94.3,22.2,44.8,49.2,3.6,9.3,18.2,21.8,0.5,2.1,23.4,74-88,.841,128-279,.459,27-97,.278,,,,
4289,,,,,Conf. games:,Conf. games:,18,94.9,0.9,-2.8,90.8,21.9,41.4,46.3,3.6,10.7,16.2,22.8,0.5,2.2,21.8,43-48,.896,64-153,.418,18-67,.269,,,,
4290,,,,,Top 100 quality games:,Top 100:,5,92.0,2.2,-2.1,95.9,22.3,52.4,55.4,1.7,4.1,13.4,27.6,0.0,1.6,19.4,10-12,.833,25-47,.532,5-15,.333,,,,
4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4292,2012,Sr,6-8,Brandon Walters,Siena,MAAC,31,63.8,0.5,-2.3,95.8,16.9,45.3,48.6,10.8,13.7,3.7,18.4,5.4,0.6,43.6,48-78,.615,81-178,.455,0-1,.000,,,,
4293,,,,,Conf. games:,Conf. games:,18,57.2,0.5,-2.2,96.2,17.7,47.9,51.1,11.7,17.5,3.2,21.7,5.8,0.6,43.6,26-41,.634,45-94,.479,0-0,.000,,,,
4294,,,,,Top 100 quality games:,Top 100:,5,55.0,0.7,-1.0,94.9,17.1,37.5,39.6,14.0,13.7,5.9,12.6,7.2,1.1,21.9,4-7,.571,12-32,.375,0-0,.000,,,,
4295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4296,2012,Sr,6-6,Owen Wignot,Siena,MAAC,26,64.1,0.2,-0.2,95.2,14.7,49.4,50.2,3.4,12.8,12.0,21.6,2.7,2.4,17.1,17-30,.567,55-108,.509,21-67,.313,,,,
4297,,,,,Conf. games:,Conf. games:,17,76.4,-0.4,-0.7,89.6,14.5,44.7,46.3,4.1,12.5,11.0,23.6,2.6,2.7,21.1,14-24,.583,33-69,.478,12-45,.267,,,,
4298,,,,,Top 100 quality games:,Top 100:,4,61.0,-1.6,-4.2,73.3,14.3,33.3,34.6,3.4,7.9,11.2,27.3,3.2,2.4,14.8,2-4,.500,3-13,.231,4-14,.286,,,,
4299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,2012,Fr,6-2,Davonte Beard,Siena,MAAC,10,18.2,-0.2,-3.8,85.9,16.9,40.5,48.3,2.6,2.9,13.8,28.4,0.0,1.9,59.5,18-25,.720,11-25,.440,4-17,.235,,,,
4301,,,,,Conf. games:,Conf. games:,2,6.8,-2.2,-7.6,62.4,15.9,27.8,35.2,2.4,0.0,11.7,39.0,0.0,2.5,22.2,2-2,1.000,1-4,.250,1-5,.200,,,,
4302,,,,,Top 100 quality games:,Top 100:,2,15.5,1.0,-7.0,92.9,23.9,56.3,57.8,3.3,10.4,21.9,32.1,0.0,0.0,62.5,3-5,.600,3-5,.600,1-3,.333,,,,
4303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,2012,Sr,5-10,Corey Wickware,SIU Edwardsville,OVC,25,74.3,1.9,-0.4,108.2,18.4,53.1,58.5,1.8,7.4,17.0,19.2,0.1,1.7,34.6,57-66,.864,22-62,.355,53-129,.411,,,,
4305,,,,,Conf. games:,Conf. games:,16,75.6,2.1,-0.3,109.6,19.4,53.4,58.5,2.9,7.5,17.3,19.3,0.2,1.3,35.1,39-46,.848,19-48,.396,34-83,.410,,,,
4306,,,,,Top 100 quality games:,Top 100:,3,65.0,0.3,-1.8,88.7,15.6,52.8,55.4,0.0,2.9,17.4,27.9,0.0,1.5,11.1,2-2,1.000,2-7,.286,5-11,.455,,,,
4307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4308,2012,Sr,6-0,Kevin Stineman,SIU Edwardsville,OVC,24,39.3,-0.7,-6.6,80.9,14.0,50.0,51.6,0.9,8.0,16.4,36.1,0.0,1.3,41.8,13-23,.565,8-22,.364,13-33,.394,,,,
4309,,,,,Conf. games:,Conf. games:,16,33.6,-0.3,-6.3,89.7,13.3,53.2,57.3,1.2,9.5,14.1,34.9,0.0,1.1,32.3,8-10,.800,6-13,.462,7-18,.389,,,,
4310,,,,,Top 100 quality games:,Top 100:,3,45.8,-2.8,-4.4,43.8,11.7,0.0,11.2,5.3,6.2,19.8,26.4,0.0,2.1,57.1,2-4,.500,0-3,.000,0-4,.000,,,,
4311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312,2012,Sr,6-4,David Boarden,SIU Edwardsville,OVC,16,5.4,-0.4,-7.4,65.5,9.9,50.0,50.4,4.5,15.1,0.0,43.7,1.9,1.1,40.0,1-2,.500,1-1,1.000,1-4,.250,,,,
4313,,,,,Conf. games:,Conf. games:,9,3.1,0.0,-0.8,113.6,7.9,150.0,102.6,6.3,28.3,0.0,37.2,0.0,0.0,200.0,1-2,.500,0-0,.000,1-1,1.000,,,,
4314,,,,,Top 100 quality games:,Top 100:,3,12.5,-1.2,-11.9,18.3,7.2,0.0,0.0,6.5,7.5,0.0,52.5,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
4315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,2012,Sr,6-6,Robert Nyakundi,SMU,CUSA,29,79.9,3.1,3.7,106.7,23.0,57.8,60.5,3.8,13.6,7.9,16.3,1.3,2.3,25.2,62-79,.785,64-123,.520,78-190,.411,,,,
4317,,,,,Conf. games:,Conf. games:,15,76.9,2.6,3.9,99.3,24.1,54.1,56.5,1.9,13.3,6.0,14.0,1.5,3.2,20.3,27-35,.771,33-69,.478,40-103,.388,,,,
4318,,,,,Top 100 quality games:,Top 100:,7,77.9,1.9,-0.2,93.6,24.9,48.1,48.7,4.6,15.1,9.7,12.5,0.0,1.9,16.5,7-13,.538,14-27,.519,16-52,.308,,,,
4319,,,,,Top 50 quality games:,Top 50:,2,81.3,1.4,-0.9,80.5,31.6,41.4,43.3,4.2,16.1,0.0,9.9,0.0,2.1,24.1,4-7,.571,3-7,.429,6-22,.273,,,,
4320,2012,Sr,6-1,Rodney Clinkscales,SMU,CUSA,25,33.0,0.8,-0.3,108.2,13.7,52.6,57.1,1.3,8.7,7.9,13.3,0.7,1.3,25.6,18-20,.900,11-19,.579,20-59,.339,,,,
4321,,,,,Conf. games:,Conf. games:,15,38.6,0.6,-1.0,102.6,13.5,51.1,55.1,0.5,9.7,9.8,13.9,0.6,1.3,17.0,8-8,1.000,6-11,.545,12-36,.333,,,,
4322,,,,,Top 100 quality games:,Top 100:,6,33.9,1.9,2.6,122.0,16.1,57.1,62.5,1.3,7.6,11.6,8.9,1.4,2.1,38.1,7-8,.875,6-10,.600,4-11,.364,,,,
4323,,,,,Top 50 quality games:,Top 50:,2,58.8,5.0,4.7,152.3,13.1,62.5,70.7,0.0,8.4,24.2,0.0,0.0,1.4,50.0,4-4,1.000,2-3,.667,2-5,.400,,,,
4324,2012,Sr,6-4,Aliaksei Patsevich,SMU,CUSA,30,41.6,-0.3,-3.8,87.0,14.2,39.4,42.2,4.7,4.3,12.5,19.5,1.7,2.1,16.7,11-15,.733,19-41,.463,11-49,.224,,,,
4325,,,,,Conf. games:,Conf. games:,16,35.8,-0.3,-4.9,83.2,13.9,40.3,43.5,4.1,2.9,14.3,25.0,1.3,2.0,11.1,4-4,1.000,10-20,.500,3-16,.188,,,,
4326,,,,,Top 100 quality games:,Top 100:,7,43.9,-0.7,-5.8,75.4,15.3,40.4,40.4,2.0,4.7,10.3,21.7,2.1,1.6,0.0,0-0,.000,6-11,.545,3-15,.200,,,,
4327,,,,,Top 50 quality games:,Top 50:,2,20.0,-0.2,-13.3,68.9,23.1,50.0,50.0,0.0,0.0,20.0,36.7,0.0,0.0,0.0,0-0,.000,2-3,.667,0-1,.000,,,,
4328,2012,Sr,6-5,Antione Lundy,South Alabama,SB,28,47.5,1.6,1.7,106.3,22.7,48.1,52.3,13.0,21.4,4.4,17.3,1.0,1.7,40.2,52-74,.703,84-175,.480,3-9,.333,,,,
4329,,,,,Conf. games:,Conf. games:,16,47.1,1.0,-0.3,97.5,22.2,44.1,47.8,11.5,19.4,3.0,18.6,1.0,2.2,40.2,26-41,.634,42-95,.442,2-7,.286,,,,
4330,,,,,Top 100 quality games:,Top 100:,8,39.1,1.7,4.2,101.8,26.6,48.0,50.7,18.7,15.7,5.1,18.6,0.9,3.5,25.5,9-13,.692,23-49,.469,1-2,.500,,,,
4331,,,,,Top 50 quality games:,Top 50:,3,36.7,0.8,-4.5,82.6,32.0,36.4,39.7,24.6,5.2,6.8,20.9,0.0,1.3,18.2,3-4,.750,8-22,.364,0-0,.000,,,,
4332,2012,So,6-4,Dallas Jones,South Alabama,SB,28,37.5,1.0,-1.1,113.3,14.6,50.0,50.8,2.7,4.2,11.3,13.6,0.3,1.6,14.7,10-17,.588,19-35,.543,26-81,.321,,,,
4333,,,,,Conf. games:,Conf. games:,16,35.2,1.6,1.8,127.3,14.4,58.1,58.6,2.0,5.9,7.7,9.1,0.0,1.9,24.2,9-15,.600,15-24,.625,14-38,.368,,,,
4334,,,,,Top 100 quality games:,Top 100:,8,32.9,-0.3,-3.0,78.4,15.2,33.9,35.1,2.0,2.3,4.4,15.5,0.0,2.4,25.0,3-7,.429,5-9,.556,3-19,.158,,,,
4335,,,,,Top 50 quality games:,Top 50:,3,31.7,0.1,6.0,88.1,13.7,31.8,33.5,4.7,3.0,6.0,0.0,0.0,6.2,18.2,1-2,.500,2-4,.500,1-7,.143,,,,
4336,2012,Jr,6-6,DeAndre Hersey,South Alabama,SB,19,12.5,-0.1,-3.9,84.9,18.1,40.9,42.7,12.1,14.1,12.9,30.6,3.0,1.3,21.2,4-7,.571,12-32,.375,1-1,1.000,,,,
4337,,,,,Conf. games:,Conf. games:,12,16.5,-0.0,-2.0,87.3,18.0,42.6,43.3,11.7,16.8,11.8,28.1,3.0,1.7,14.8,2-4,.500,10-26,.385,1-1,1.000,,,,
4338,,,,,Top 100 quality games:,Top 100:,5,7.1,0.1,4.1,90.3,16.2,50.0,50.0,4.7,16.3,21.1,33.9,0.0,2.8,0.0,0-0,.000,1-4,.250,1-1,1.000,,,,
4339,,,,,Top 50 quality games:,Top 50:,2,9.2,-0.5,-2.9,48.9,22.9,33.3,33.3,0.0,21.0,21.4,46.7,0.0,5.3,0.0,0-0,.000,1-3,.333,0-0,.000,,,,
4340,2012,Jr,5-8,Jose Diaz,South Alabama,SB,14,5.5,-0.2,-7.7,73.1,18.1,34.6,40.3,3.7,5.4,15.6,37.8,0.0,1.0,30.8,3-4,.750,3-8,.375,1-5,.200,,,,
4341,,,,,Conf. games:,Conf. games:,9,8.0,-0.7,-9.3,52.4,13.6,28.6,28.6,4.4,6.5,14.2,51.3,0.0,1.2,0.0,0-0,.000,2-3,.667,0-4,.000,,,,
4342,,,,,Top 100 quality games:,Top 100:,2,4.0,0.1,-0.8,99.4,9.5,100.0,100.0,0.0,0.0,18.2,51.0,0.0,0.0,0.0,0-0,.000,1-1,1.000,0-0,.000,,,,
4343,,,,,Top 50 quality games:,Top 50:,1,0.8,-0.3,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
4344,2012,Sr,6-6,Malik Cooke,South Carolina,SEC,31,77.1,3.1,3.6,103.1,24.3,45.6,51.7,7.3,10.3,12.9,19.1,2.9,3.4,39.0,97-121,.802,98-223,.439,29-87,.333,,,,
4345,,,,,Conf. games:,Conf. games:,16,78.8,2.6,1.3,95.0,24.9,43.4,48.2,6.9,12.9,11.3,20.5,2.2,2.9,28.0,39-49,.796,49-122,.402,18-53,.340,,,,
4346,,,,,Top 100 quality games:,Top 100:,18,79.2,2.7,2.0,95.3,24.2,42.6,47.8,7.7,12.3,11.7,20.9,2.1,3.2,30.9,46-58,.793,56-137,.409,16-51,.314,,,,
4347,,,,,Top 50 quality games:,Top 50:,12,80.6,3.0,2.8,97.4,22.4,41.1,46.7,6.8,10.3,12.7,18.2,2.2,3.4,32.2,30-38,.789,38-87,.437,7-31,.226,,,,
4348,2012,So,6-9,Damontre Harris,South Carolina,SEC,31,64.5,2.2,4.5,112.6,15.1,55.0,59.4,10.8,14.2,4.2,20.3,10.7,2.3,37.1,45-56,.804,83-151,.550,0-0,.000,,,,
4349,,,,,Conf. games:,Conf. games:,16,68.7,3.1,5.6,115.9,15.6,62.0,66.0,12.2,15.8,3.7,23.4,11.0,2.6,41.8,27-33,.818,49-79,.620,0-0,.000,,,,
4350,,,,,Top 100 quality games:,Top 100:,18,66.8,3.1,5.7,118.3,14.3,58.0,62.0,12.0,13.7,2.4,18.6,9.7,2.6,36.4,26-32,.813,51-88,.580,0-0,.000,,,,
4351,,,,,Top 50 quality games:,Top 50:,12,69.2,3.7,6.0,121.2,14.1,52.4,58.1,10.6,12.8,2.7,12.6,10.1,2.2,39.7,21-25,.840,33-63,.524,0-0,.000,,,,
4352,2012,Fr,6-10,Carlton Geathers,South Carolina,SEC,28,17.6,0.0,0.3,96.6,9.3,43.5,48.8,8.0,13.3,0.9,22.1,9.4,1.8,52.2,8-12,.667,10-23,.435,0-0,.000,,,,
4353,,,,,Conf. games:,Conf. games:,13,15.2,-0.3,1.4,83.4,8.3,28.6,41.7,6.9,10.0,0.0,24.0,8.7,3.3,114.3,5-8,.625,2-7,.286,0-0,.000,,,,
4354,,,,,Top 100 quality games:,Top 100:,17,17.2,-0.3,1.2,80.8,8.5,30.0,40.7,6.4,11.1,0.0,24.1,7.7,3.1,100.0,6-10,.600,3-10,.300,0-0,.000,,,,
4355,,,,,Top 50 quality games:,Top 50:,12,15.6,-0.3,0.4,74.0,9.7,25.0,35.4,7.6,9.5,0.0,27.0,5.0,3.5,50.0,3-4,.750,2-8,.250,0-0,.000,,,,
4356,2012,Sr,6-2,Brandon Riley,South Carolina St.,MEAC,27,75.6,1.7,-4.7,93.9,28.0,45.7,49.2,2.9,9.2,13.8,20.2,0.3,1.7,21.9,72-92,.783,117-269,.435,50-151,.331,,,,
4357,,,,,Conf. games:,Conf. games:,16,83.0,2.2,-3.4,98.1,27.2,45.4,49.7,2.4,10.0,12.7,18.6,0.5,1.9,28.3,55-71,.775,75-163,.460,26-88,.295,,,,
4358,,,,,Top 100 quality games:,Top 100:,3,62.5,-0.1,-9.6,71.7,31.1,41.9,43.6,4.9,7.4,16.3,28.7,0.0,0.0,14.0,4-6,.667,9-29,.310,6-14,.429,,,,
4359,,,,,Top 50 quality games:,Top 50:,2,59.2,1.6,-6.9,80.3,34.6,45.5,47.4,7.2,5.2,20.7,27.6,0.0,0.0,18.2,4-6,.667,6-21,.286,6-12,.500,,,,
4360,2012,Sr,6-8,Omar Sanders,South Carolina St.,MEAC,27,62.9,1.3,-1.5,98.8,21.9,50.7,51.9,12.5,17.8,7.7,19.8,6.9,1.1,44.1,55-100,.550,106-199,.533,6-28,.214,,,,
4361,,,,,Conf. games:,Conf. games:,15,66.1,1.9,-0.3,106.5,20.9,50.4,53.2,13.6,20.0,7.0,16.5,6.7,0.8,50.4,40-65,.615,62-120,.517,2-9,.222,,,,
4362,,,,,Top 100 quality games:,Top 100:,4,67.5,0.3,-2.6,77.1,25.3,50.0,46.5,11.9,11.7,6.0,26.1,7.2,1.1,28.6,2-10,.200,13-27,.481,3-8,.375,,,,
4363,,,,,Top 50 quality games:,Top 50:,3,68.3,0.7,-2.6,79.2,26.0,50.0,47.1,12.5,10.5,4.1,26.0,5.6,1.5,29.6,2-8,.250,9-20,.450,3-7,.429,,,,
4364,2012,Sr,6-6,Joe Ikhinmwin,South Carolina St.,MEAC,27,41.0,0.0,-7.6,91.2,17.8,47.3,49.8,5.9,9.5,6.5,23.3,1.8,1.3,30.5,25-39,.641,56-124,.452,3-4,.750,,,,
4365,,,,,Conf. games:,Conf. games:,16,47.8,0.4,-7.3,95.5,18.2,49.4,52.1,6.5,11.3,5.0,23.2,2.1,1.1,31.4,18-27,.667,38-83,.458,3-3,1.000,,,,
4366,,,,,Top 100 quality games:,Top 100:,2,17.5,-1.7,-9.4,55.0,11.3,20.0,20.0,3.5,3.8,17.0,18.8,0.0,2.1,0.0,0-0,.000,1-5,.200,0-0,.000,,,,
4367,,,,,Top 50 quality games:,Top 50:,1,13.3,-3.3,-11.3,30.6,9.4,0.0,0.0,6.4,7.7,14.2,0.0,0.0,0.0,0.0,0-0,.000,0-3,.000,0-0,.000,,,,
4368,2012,Sr,6-8,Presano Bell,South Carolina St.,MEAC,25,44.4,-0.0,-5.3,88.3,18.2,47.5,48.6,6.4,11.8,5.0,21.7,3.1,1.7,72.0,42-85,.494,56-115,.487,0-3,.000,,,,
4369,,,,,Conf. games:,Conf. games:,14,39.2,0.2,-4.3,92.6,18.2,50.0,50.4,7.1,12.4,5.8,20.8,4.0,2.0,83.9,23-47,.489,28-55,.509,0-1,.000,,,,
4370,,,,,Top 100 quality games:,Top 100:,4,48.1,-1.5,-7.4,57.5,19.6,27.8,32.3,5.1,15.0,0.0,23.6,0.0,2.3,61.1,5-11,.455,5-17,.294,0-1,.000,,,,
4371,,,,,Top 50 quality games:,Top 50:,3,52.5,-1.3,-6.8,60.5,21.5,27.8,32.8,4.9,17.5,0.0,22.8,0.0,3.0,38.9,4-7,.571,5-17,.294,0-1,.000,,,,
